"cluster_id","name","kind","k","n_studies","homog","top_theme","name_ok","cls","role"
"group_L2_c097248c","foaming agent","small_molecule",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_c0b735a2","rheumatoid arthritis (early)","disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_c0daaba6","TB-IH","environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_c10febe9",NA,"genetic_overexpression",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_c1e693d3","PSORS1C1","genetic_knockdown",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_c27181e1","Neoplasms","disease_vs_normal",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_c285f42d",NA,"disease_vs_normal",40,40,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_c2ac49fb",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_c3239a1c",NA,"disease_vs_normal",4,4,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_c3a479dc","17β-hydroxy-17-methylestra-4,9,11-trien-3-one","small_molecule",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_c3b67831",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_c403e4a8",NA,"environmental",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_c42f23f1",NA,"genetic_knockdown",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_c547693a","TRIM67","environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_c5bec0db",NA,"pathogen_or_aggregate_exposure",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_c5c6b931",NA,"disease_vs_normal",4,4,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_c5fd291a",NA,"crispra_activation",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_c6626f91","esophageal squamous cell carcinoma","disease_vs_normal",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_c7356834",NA,"genetic_knockdown",9,9,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_c7ac7026",NA,"genetic_knockdown",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_c7d30e0c",NA,"genetic_knockdown",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_c7f00738","breast cancer cell","disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_c8827b1f",NA,"environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_c88c2ddd",NA,"pathogen_or_aggregate_exposure",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_c8a43063",NA,"environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_c8b3d7c9","Breast Neoplasms","disease_vs_normal",11,11,NA,"wt",TRUE,"OMOGENEO+ben_nominato","canary"
"group_L2_c8dad614",NA,"small_molecule",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_c8e0c70f","hcmv","pathogen_or_aggregate_exposure",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_c9355822",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_c9ff9889",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_ca543273",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_cadc163f",NA,"disease_vs_normal",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_cb3dfe86",NA,"environmental",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_cbe25534",NA,"disease_vs_normal",9,9,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_cc4d0c4b",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_cc860879",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_cca49685",NA,"environmental",4,4,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_cce5d280","human bladder cancer cell line j82","disease_vs_normal",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_ccebe0ae",NA,"disease_vs_normal",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_ccede6ad","calcium chloride dihydrate","environmental",4,4,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_ccee2e77",NA,"pathogen_or_aggregate_exposure",5,5,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_cd037590",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_cdb79786","N-ethyl-2-[(2R,3R,6S)-3-[(4-fluorophenyl)sulfonylamino]-2-(hydroxymethyl)-3,6-dihydro-2H-pyran-6-yl]acetamide","small_molecule",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_cdc081f8",NA,"disease_vs_normal",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_ce8655e6",NA,"genetic_knockdown",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_ced8e846","Neoplasms","disease_vs_normal",5,5,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_cf1f9834","cholangiocarcinoma cell lines","disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_cf8bbb83","truss-guided prostatic biopsy of clinically advanced/metastatic prostate cancer tissue","disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_cfe54cc6","IGF2BP1","genetic_knockdown",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d004f02b","MCF-7 Cells","genetic_overexpression",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d01778af",NA,"genetic_knockdown",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d0197de7","Breast Neoplasms","disease_vs_normal",5,5,NA,"wt",TRUE,"OMOGENEO+ben_nominato","canary"
"group_L2_d0198f9c",NA,"genetic_knockdown",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d036a773",NA,"pathogen_or_aggregate_exposure",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d0403384","ipf","disease_vs_normal",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d0716add",NA,"genetic_knockdown",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d09b01af",NA,"genetic_knockdown",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d0a977cc","tnbc","disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d0d56daa",NA,"small_molecule",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d0f6cea5","INTS11","genetic_knockdown",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d14e13aa",NA,"environmental",5,5,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d19c179c","YWHAH","genetic_overexpression",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d1eb91d3","tumor biopsy","disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d22a5eba","mpc309","small_molecule",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d2b89ce6","untrained","environmental",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d2c7ff90",NA,"pathogen_or_aggregate_exposure",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d3239cdb","hypertension","environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d33e00a3",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d33fb9b0",NA,"environmental",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d3b561ff","hypoxia","environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d3e65c99",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d430fa12",NA,"differentiation",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d4368f33",NA,"genetic_overexpression",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d44a4778",NA,"environmental",8,8,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d461130e","TERC","genetic_overexpression",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d4645dbd",NA,"small_molecule",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d479aa1f","ascr#3","small_molecule",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d48628f6",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d4f15f7b","tubastatin A","small_molecule",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d52117a0",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d54135e0","Non-alcoholic Fatty Liver Disease","disease_vs_normal",3,3,NA,"wt",TRUE,"OMOGENEO+ben_nominato","canary"
"group_L2_d56138e2",NA,"genetic_knockout",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d5ab6591",NA,"environmental",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d5d9623e",NA,"environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d5e6f12e",NA,"environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d5fbb473",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d62a53b8","N-ethyl-2-[(2R,3R,6S)-3-[(4-fluorophenyl)sulfonylamino]-2-(hydroxymethyl)-3,6-dihydro-2H-pyran-6-yl]acetamide","small_molecule",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d667dabd","prostate carcinoma","disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d71d344f",NA,"disease_vs_normal",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d770ffd2","human breast cancer cells","disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d7ceceb4",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d7ea22a6",NA,"pathogen_or_aggregate_exposure",9,9,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d7f31928",NA,"environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d803b0e0","Breast Neoplasms","disease_vs_normal",3,3,NA,"wt",TRUE,"OMOGENEO+ben_nominato","canary"
"group_L2_d8ad3a93","tnbc","disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d8d564b2",NA,"environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d8f8d355",NA,"disease_vs_normal",5,5,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d990722a",NA,"environmental",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d997e85f",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d9a84880",NA,"genetic_knockdown",4,4,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d9b69598",NA,"genetic_overexpression",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_d9e39aca",NA,"disease_vs_normal",5,5,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_da9c5800",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_dad0d784",NA,"disease_vs_normal",5,5,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_db080e5e",NA,"genetic_knockdown",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_dc3f036b",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_dc8a5a2b",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_dd1b120b","Old serum","environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_dd2647da",NA,"genetic_knockdown",5,5,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_dd359d48",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_dd6aa2ac","pancreatic ductal adenocarcinoma","disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_dd724292",NA,"genetic_knockdown",6,6,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_ddc24395",NA,"genetic_overexpression",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_ddd668d9",NA,"environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_ddda87c3",NA,"environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_de0eb6d4",NA,"genetic_overexpression",4,4,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_de50fd27",NA,"disease_vs_normal",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_de763eb0",NA,"genetic_overexpression",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_ded49211","human lung cancer","disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_def2c100",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_df74155f","Prostatic Neoplasms","disease_vs_normal",3,3,NA,"wt",TRUE,"OMOGENEO+ben_nominato","canary"
"group_L2_dfa6dfe9",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_dff5cd73",NA,"environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_e01f9bb8",NA,"genetic_knockdown",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_e036112d",NA,"disease_vs_normal",5,5,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_e0417e75",NA,"genetic_knockdown",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_e058e952","α-mycolate type-1 (II)","small_molecule",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_e0595efc",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_e09be086","P-{α-D-GlcpNAc-(1→3)-[D-GroA-(2→1)]-α-D-GlcpNAc-6-yl}-α-D-GlcpNAc-(1→3)-[P-6-[CH2]5NH2]-α-D-GlcpNAc-(1→2)-D-GroA","small_molecule",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_e0a8f66b","IHH","genetic_knockout",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_e0b6d730","3-ADP-glyceric acid","small_molecule",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_e1059bee",NA,"environmental",5,5,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_e11f0d88",NA,"disease_vs_normal",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_e190aff4","growth medium","environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_e1e20653","laa stroke","disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_e297b832","dT8","small_molecule",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_e2986cc2",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_e2df6c0a",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_e3b77743",NA,"small_molecule",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_e3d4baa9",NA,"genetic_overexpression",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_e3e8a78c","STAG3","genetic_knockout",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_e3ef3925",NA,"environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_e3f6891c",NA,"environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_e4108b8c",NA,"environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_e4244792","bleomycin A2","small_molecule",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_e4486db4",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_e48b6c4a",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_e497db3c","CLP1","genetic_knockdown",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_e498fb5b","1-(β-D-galactosyl)-2-(2-hydroxyacyl)sphingosine","cytokine_stim",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_e56d2df4","DDX21","genetic_knockdown",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_e5a8067e",NA,"genetic_knockdown",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_e5ac4146",NA,"disease_vs_normal",6,6,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_e5d1d270",NA,"genetic_knockdown",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_e62b0caf","Breast Neoplasms","disease_vs_normal",3,3,NA,"wt",TRUE,"OMOGENEO+ben_nominato","canary"
"group_L2_e62ce31a","2,3,7,8-tetrachlorodibenzodioxine","small_molecule",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_e645e4ae",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_e66cb0c1",NA,"genetic_knockdown",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_e66e5cc8",NA,"pathogen_or_aggregate_exposure",9,9,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_e6db3b0e",NA,"genetic_overexpression",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_e6de8342",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_e6e1e36a",NA,"genetic_knockdown",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_e74b4783",NA,"environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_e7e9a166",NA,"genetic_knockdown",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_e8cdd8fe",NA,"disease_vs_normal",5,5,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_e91deafe",NA,"genetic_knockdown",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_e93fff05",NA,"environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_e96187e0",NA,"small_molecule",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_e96a01b5",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_e9754d5b",NA,"genetic_knockdown",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_ea204b44","β-D-ManpNAc-(1→3)-α-L-FucpNAc-(1→3)-α-D-GalpNAc-(1→4)-α-D-GalpO[CH2]5NH2","small_molecule",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_ea516fec",NA,"environmental",8,8,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_ea601679","Contact_Pulmonary","environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_ea7bb8a6","tazemetostat","small_molecule",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_ea828d56","Ultraviolet Rays","environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_ea984363",NA,"small_molecule",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_ea9ad2a1",NA,"environmental",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_ec1e8724",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_ec2b4374",NA,"environmental",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_ec537434",NA,"environmental",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_ec808916","INTS11","genetic_knockdown",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_ec94b954",NA,"disease_vs_normal",4,4,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_ecc3e941","nsc","small_molecule",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_ece255a5","Mixed Candida/bacterial","pathogen_or_aggregate_exposure",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_ed05c757",NA,"differentiation",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_ed0a83ed",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_ed86c980",NA,"environmental",5,5,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_ed9f1e76",NA,"environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_ee625cdc","als","disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_ee7f670f","LARP1","genetic_knockout",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_ee80a8ff",NA,"disease_vs_normal",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_eeb02c5a",NA,"environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_f01736f6",NA,"disease_vs_normal",12,12,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_f045c01f",NA,"genetic_knockdown",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_f047c1ce",NA,"disease_vs_normal",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_f050424a","Cesarean section","environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_f0535bdf",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_f05f086a","adenocarcinoma","disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_f073f0dc","CTNNB1","genetic_knockdown",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_f0742962","D-homomethionine","small_molecule",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_f0892d00",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_f0c6151d","N-hydroxy-PhIP","small_molecule",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_f179fbbd","Smokers","environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_f1931c4e","Hypoxia","environmental",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_f1bdf78d","TP53","genetic_overexpression",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_f1c7b138","pevonedistat","small_molecule",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_f1edd36e","SNTA1","genetic_knockout",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_f1ee80d0",NA,"disease_vs_normal",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_f204bcd8",NA,"genetic_overexpression",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_f26c9da8",NA,"differentiation",3,3,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_f37c8994",NA,"pathogen_or_aggregate_exposure",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
"group_L2_f3e992a9","N-ethyl-2-[(2R,3R,6S)-3-[(4-fluorophenyl)sulfonylamino]-2-(hydroxymethyl)-3,6-dihydro-2H-pyran-6-yl]acetamide","small_molecule",2,2,NA,"wt",FALSE,"OMOGENEO+MAL_nominato","candidate"
