"ck","study_id","esito","n_a","n_r"
"CHEBI:102218||gain||vehicle_untreated","GSE162834","solo_A3",1,0
"CHEBI:102218||gain||vehicle_untreated","GSE189504","solo_A3",1,0
"CHEBI:102218||gain||vehicle_untreated","GSE204929","solo_A3",1,0
"CHEBI:114785||gain||vehicle_untreated","GSE114686","campioni_diversi",2,1
"CHEBI:114785||gain||vehicle_untreated","GSE132500","solo_A3",1,0
"CHEBI:114785||gain||vehicle_untreated","GSE217421","campioni_diversi",1,1
"CHEBI:114785||gain||vehicle_untreated","GSE244730","campioni_diversi",1,1
"CHEBI:114785||gain||vehicle_untreated","GSE249721","campioni_diversi",6,7
"CHEBI:114785||gain||vehicle_untreated","GSE65420","identico",2,2
"CHEBI:114785||gain||vehicle_untreated","GSE89127","identico",1,1
"CHEBI:124921||gain||vehicle_untreated","GSE164247","identico",1,1
"CHEBI:124921||gain||vehicle_untreated","GSE180067","campioni_diversi",1,1
"CHEBI:124921||gain||vehicle_untreated","GSE222376","solo_etichetta_riscritta",2,2
"CHEBI:124921||gain||vehicle_untreated","GSE235704","solo_A3",1,0
"CHEBI:124921||gain||vehicle_untreated","GSE240898","campioni_diversi",1,2
"CHEBI:124921||gain||vehicle_untreated","GSE247275","solo_A3",1,0
"CHEBI:137113||gain||vehicle_untreated","GSE113604","campioni_diversi",3,4
"CHEBI:137113||gain||vehicle_untreated","GSE113711","campioni_diversi",2,2
"CHEBI:137113||gain||vehicle_untreated","GSE118548","campioni_diversi",1,1
"CHEBI:137113||gain||vehicle_untreated","GSE123285","campioni_diversi",2,1
"CHEBI:137113||gain||vehicle_untreated","GSE130313","campioni_diversi",2,2
"CHEBI:137113||gain||vehicle_untreated","GSE131099","campioni_diversi",1,1
"CHEBI:137113||gain||vehicle_untreated","GSE131983","identico",1,1
"CHEBI:137113||gain||vehicle_untreated","GSE147876","solo_A3",1,0
"CHEBI:137113||gain||vehicle_untreated","GSE158552","solo_A3",1,0
"CHEBI:137113||gain||vehicle_untreated","GSE186961","campioni_diversi",1,1
"CHEBI:137113||gain||vehicle_untreated","GSE192903","solo_etichetta_riscritta",1,1
"CHEBI:137113||gain||vehicle_untreated","GSE210101","campioni_diversi",1,1
"CHEBI:137113||gain||vehicle_untreated","GSE210196","campioni_diversi",3,1
"CHEBI:137113||gain||vehicle_untreated","GSE231871","identico",1,1
"CHEBI:137113||gain||vehicle_untreated","GSE235031","campioni_diversi",1,1
"CHEBI:137113||gain||vehicle_untreated","GSE236168","solo_A3",1,0
"CHEBI:137113||gain||vehicle_untreated","GSE239585","campioni_diversi",2,2
"CHEBI:137113||gain||vehicle_untreated","GSE244754","solo_A3",2,0
"CHEBI:137113||gain||vehicle_untreated","GSE255300","solo_etichetta_riscritta",3,3
"CHEBI:137113||gain||vehicle_untreated","GSE55922","solo_etichetta_riscritta",1,1
"CHEBI:137113||gain||vehicle_untreated","GSE74324","campioni_diversi",2,1
"CHEBI:137113||gain||vehicle_untreated","GSE80153","solo_etichetta_riscritta",3,3
"CHEBI:137113||gain||vehicle_untreated","GSE81405","solo_etichetta_riscritta",1,1
"CHEBI:137113||gain||vehicle_untreated","GSE88750","identico",1,1
"CHEBI:137113||gain||vehicle_untreated","GSE92532","campioni_diversi",2,2
"CHEBI:145372||gain||vehicle_untreated","GSE180180","identico",1,1
"CHEBI:145372||gain||vehicle_untreated","GSE180181","identico",1,1
"CHEBI:145372||gain||vehicle_untreated","GSE227839","campioni_diversi",1,2
"CHEBI:145535||gain||vehicle_untreated","GSE171255","identico",1,1
"CHEBI:145535||gain||vehicle_untreated","GSE171260","campioni_diversi",1,1
"CHEBI:145535||gain||vehicle_untreated","GSE206428","solo_etichetta_riscritta",1,1
"CHEBI:15367||gain||vehicle_untreated","GSE100855","campioni_diversi",4,4
"CHEBI:15367||gain||vehicle_untreated","GSE166214","campioni_diversi",2,2
"CHEBI:15367||gain||vehicle_untreated","GSE179347","campioni_diversi",1,1
"CHEBI:15367||gain||vehicle_untreated","GSE69121","campioni_diversi",2,1
"CHEBI:15551||gain||vehicle_untreated","GSE163831","identico",1,1
"CHEBI:15551||gain||vehicle_untreated","GSE213691","campioni_diversi",2,1
"CHEBI:15551||gain||vehicle_untreated","GSE99392","solo_A3",1,0
"CHEBI:15738||gain||vehicle_untreated","GSE171543","identico",1,1
"CHEBI:15738||gain||vehicle_untreated","GSE171560","identico",1,1
"CHEBI:15738||gain||vehicle_untreated","GSE241595","identico",1,1
"CHEBI:15738||gain||vehicle_untreated","GSE251861","solo_A3",1,0
"CHEBI:16240||gain||vehicle_untreated","GSE126750","campioni_diversi",1,1
"CHEBI:16240||gain||vehicle_untreated","GSE130664","identico",1,1
"CHEBI:16240||gain||vehicle_untreated","GSE161860","solo_A3",1,0
"CHEBI:16240||gain||vehicle_untreated","GSE188458","campioni_diversi",3,3
"CHEBI:16240||gain||vehicle_untreated","GSE204781","identico",1,1
"CHEBI:16240||gain||vehicle_untreated","GSE222749","solo_etichetta_riscritta",1,1
"CHEBI:16240||gain||vehicle_untreated","GSE225095","solo_etichetta_riscritta",1,1
"CHEBI:16240||gain||vehicle_untreated","GSE227554","campioni_diversi",4,2
"CHEBI:16240||gain||vehicle_untreated","GSE60340","solo_A3",1,0
"CHEBI:16240||gain||vehicle_untreated","GSE75962","identico",1,1
"CHEBI:16330||gain||vehicle_untreated","GSE118152","solo_A3",1,0
"CHEBI:16330||gain||vehicle_untreated","GSE123763","campioni_diversi",1,2
"CHEBI:16330||gain||vehicle_untreated","GSE131726","solo_A3",1,0
"CHEBI:16330||gain||vehicle_untreated","GSE138053","campioni_diversi",1,1
"CHEBI:16330||gain||vehicle_untreated","GSE141806","identico",1,1
"CHEBI:16330||gain||vehicle_untreated","GSE157104","solo_etichetta_riscritta",2,2
"CHEBI:16330||gain||vehicle_untreated","GSE158557","campioni_diversi",2,3
"CHEBI:16330||gain||vehicle_untreated","GSE159606","identico",1,1
"CHEBI:16330||gain||vehicle_untreated","GSE174618","campioni_diversi",2,3
"CHEBI:16330||gain||vehicle_untreated","GSE176006","identico",1,1
"CHEBI:16330||gain||vehicle_untreated","GSE178374","campioni_diversi",1,2
"CHEBI:16330||gain||vehicle_untreated","GSE210765","solo_etichetta_riscritta",1,1
"CHEBI:16330||gain||vehicle_untreated","GSE218556","campioni_diversi",2,1
"CHEBI:16330||gain||vehicle_untreated","GSE227511","campioni_diversi",2,1
"CHEBI:16330||gain||vehicle_untreated","GSE236286","identico",1,1
"CHEBI:16330||gain||vehicle_untreated","GSE64529","campioni_diversi",1,1
"CHEBI:16412||gain||vehicle_untreated","GSE103501","campioni_diversi",2,1
"CHEBI:16412||gain||vehicle_untreated","GSE104282","campioni_diversi",2,1
"CHEBI:16412||gain||vehicle_untreated","GSE110947","solo_A3",1,0
"CHEBI:16412||gain||vehicle_untreated","GSE118566","identico",2,2
"CHEBI:16412||gain||vehicle_untreated","GSE125342","identico",1,1
"CHEBI:16412||gain||vehicle_untreated","GSE135640","campioni_diversi",2,2
"CHEBI:16412||gain||vehicle_untreated","GSE139370","identico",1,1
"CHEBI:16412||gain||vehicle_untreated","GSE142560","campioni_diversi",1,2
"CHEBI:16412||gain||vehicle_untreated","GSE145382","campioni_diversi",2,2
"CHEBI:16412||gain||vehicle_untreated","GSE150893","solo_etichetta_riscritta",1,1
"CHEBI:16412||gain||vehicle_untreated","GSE151796","campioni_diversi",2,2
"CHEBI:16412||gain||vehicle_untreated","GSE161031","solo_A3",1,0
"CHEBI:16412||gain||vehicle_untreated","GSE168468","solo_A3",4,0
"CHEBI:16412||gain||vehicle_untreated","GSE173807","campioni_diversi",1,1
"CHEBI:16412||gain||vehicle_untreated","GSE180693","identico",2,2
"CHEBI:16412||gain||vehicle_untreated","GSE181851","identico",2,2
"CHEBI:16412||gain||vehicle_untreated","GSE189136","campioni_diversi",1,1
"CHEBI:16412||gain||vehicle_untreated","GSE190405","campioni_diversi",1,2
"CHEBI:16412||gain||vehicle_untreated","GSE196243","campioni_diversi",1,1
"CHEBI:16412||gain||vehicle_untreated","GSE199367","campioni_diversi",2,5
"CHEBI:16412||gain||vehicle_untreated","GSE218606","identico",1,1
"CHEBI:16412||gain||vehicle_untreated","GSE226280","campioni_diversi",1,1
"CHEBI:16412||gain||vehicle_untreated","GSE231686","campioni_diversi",1,1
"CHEBI:16412||gain||vehicle_untreated","GSE233262","campioni_diversi",3,3
"CHEBI:16412||gain||vehicle_untreated","GSE236998","identico",1,1
"CHEBI:16412||gain||vehicle_untreated","GSE236999","campioni_diversi",1,1
"CHEBI:16412||gain||vehicle_untreated","GSE241554","campioni_diversi",1,1
"CHEBI:16412||gain||vehicle_untreated","GSE245677","campioni_diversi",2,2
"CHEBI:16412||gain||vehicle_untreated","GSE251809","solo_A3",1,0
"CHEBI:16412||gain||vehicle_untreated","GSE272030","solo_A3",1,0
"CHEBI:16412||gain||vehicle_untreated","GSE81478","solo_etichetta_riscritta",1,1
"CHEBI:16412||gain||vehicle_untreated","GSE92532","campioni_diversi",2,2
"CHEBI:16412||gain||vehicle_untreated","GSE97744","identico",1,1
"CHEBI:16469||gain||vehicle_untreated","GSE108308","solo_etichetta_riscritta",1,1
"CHEBI:16469||gain||vehicle_untreated","GSE112983","solo_A3",1,0
"CHEBI:16469||gain||vehicle_untreated","GSE150683","solo_A3",1,0
"CHEBI:16469||gain||vehicle_untreated","GSE217423","campioni_diversi",1,1
"CHEBI:16469||gain||vehicle_untreated","GSE237784","identico",3,3
"CHEBI:16469||gain||vehicle_untreated","GSE241942","identico",1,1
"CHEBI:16469||gain||vehicle_untreated","GSE252576","campioni_diversi",3,2
"CHEBI:16469||gain||vehicle_untreated","GSE256370","solo_etichetta_riscritta",1,1
"CHEBI:16469||gain||vehicle_untreated","GSE80365","campioni_diversi",3,2
"CHEBI:167670||gain||vehicle_untreated","GSE228090","identico",2,2
"CHEBI:167670||gain||vehicle_untreated","GSE237177","campioni_diversi",8,2
"CHEBI:167670||gain||vehicle_untreated","GSE252002","campioni_diversi",2,1
"CHEBI:167693||gain||vehicle_untreated","GSE165543","solo_A3",1,0
"CHEBI:167693||gain||vehicle_untreated","GSE199811","solo_A3",1,0
"CHEBI:167693||gain||vehicle_untreated","GSE92723","solo_A3",2,0
"CHEBI:17026||gain||vehicle_untreated","GSE149640","solo_etichetta_riscritta",1,1
"CHEBI:17026||gain||vehicle_untreated","GSE220806","identico",2,2
"CHEBI:17026||gain||vehicle_untreated","GSE99626","campioni_diversi",1,1
"CHEBI:17154||gain||vehicle_untreated","GSE164884","identico",2,2
"CHEBI:17154||gain||vehicle_untreated","GSE172494","campioni_diversi",2,1
"CHEBI:17154||gain||vehicle_untreated","GSE90889","identico",1,1
"CHEBI:17347||gain||vehicle_untreated","GSE124704","campioni_diversi",6,3
"CHEBI:17347||gain||vehicle_untreated","GSE159531","solo_A3",1,0
"CHEBI:17347||gain||vehicle_untreated","GSE184427","solo_etichetta_riscritta",1,1
"CHEBI:17347||gain||vehicle_untreated","GSE231324","identico",1,1
"CHEBI:175901||gain||vehicle_untreated","GSE106336","campioni_diversi",1,1
"CHEBI:175901||gain||vehicle_untreated","GSE189764","campioni_diversi",2,1
"CHEBI:175901||gain||vehicle_untreated","GSE97766","campioni_diversi",2,1
"CHEBI:17823||gain||vehicle_untreated","GSE162427","solo_A3",1,0
"CHEBI:17823||gain||vehicle_untreated","GSE178702","solo_A3",1,0
"CHEBI:17823||gain||vehicle_untreated","GSE248274","solo_A3",1,0
"CHEBI:17823||gain||vehicle_untreated","GSE261699","solo_A3",2,0
"CHEBI:2038||gain||vehicle_untreated","GSE117446","solo_etichetta_riscritta",1,1
"CHEBI:2038||gain||vehicle_untreated","GSE145560","campioni_diversi",1,1
"CHEBI:2038||gain||vehicle_untreated","GSE184891","campioni_diversi",5,1
"CHEBI:2038||gain||vehicle_untreated","GSE199800","solo_A3",1,0
"CHEBI:205761||gain||vehicle_untreated","GSE132782","solo_A3",1,0
"CHEBI:205761||gain||vehicle_untreated","GSE157725","solo_A3",1,0
"CHEBI:205761||gain||vehicle_untreated","GSE185373","solo_A3",1,0
"CHEBI:205761||gain||vehicle_untreated","GSE222199","solo_A3",1,0
"CHEBI:229764||gain||vehicle_untreated","GSE137702","solo_A3",1,0
"CHEBI:229764||gain||vehicle_untreated","GSE181003","campioni_diversi",1,2
"CHEBI:229764||gain||vehicle_untreated","GSE181176","identico",2,2
"CHEBI:229764||gain||vehicle_untreated","GSE198000","campioni_diversi",6,7
"CHEBI:229764||gain||vehicle_untreated","GSE228210","identico",1,1
"CHEBI:22984||gain||vehicle_untreated","GSE101216","campioni_diversi",1,1
"CHEBI:22984||gain||vehicle_untreated","GSE190031","campioni_diversi",1,1
"CHEBI:22984||gain||vehicle_untreated","GSE228631","solo_etichetta_riscritta",2,2
"CHEBI:230493||gain||vehicle_untreated","GSE149280","campioni_diversi",1,2
"CHEBI:230493||gain||vehicle_untreated","GSE174167","campioni_diversi",1,1
"CHEBI:230493||gain||vehicle_untreated","GSE194434","identico",1,1
"CHEBI:230493||gain||vehicle_untreated","GSE230791","campioni_diversi",1,2
"CHEBI:230493||gain||vehicle_untreated","GSE234615","solo_etichetta_riscritta",1,1
"CHEBI:230500||gain||vehicle_untreated","GSE116282","identico",2,2
"CHEBI:230500||gain||vehicle_untreated","GSE120176","identico",2,2
"CHEBI:230500||gain||vehicle_untreated","GSE125245","campioni_diversi",4,3
"CHEBI:230500||gain||vehicle_untreated","GSE158119","campioni_diversi",2,1
"CHEBI:230500||gain||vehicle_untreated","GSE160534","campioni_diversi",2,2
"CHEBI:230500||gain||vehicle_untreated","GSE229967","solo_A3",1,0
"CHEBI:230500||gain||vehicle_untreated","GSE236205","campioni_diversi",1,1
"CHEBI:230500||gain||vehicle_untreated","GSE266389","solo_etichetta_riscritta",1,1
"CHEBI:230500||gain||vehicle_untreated","GSE89127","campioni_diversi",5,6
"CHEBI:231598||gain||vehicle_untreated","GSE107781","solo_A3",1,0
"CHEBI:231598||gain||vehicle_untreated","GSE119088","identico",2,2
"CHEBI:231598||gain||vehicle_untreated","GSE126395","solo_etichetta_riscritta",1,1
"CHEBI:231598||gain||vehicle_untreated","GSE182144","campioni_diversi",1,1
"CHEBI:231598||gain||vehicle_untreated","GSE183487","solo_etichetta_riscritta",1,1
"CHEBI:231598||gain||vehicle_untreated","GSE205086","identico",1,1
"CHEBI:231598||gain||vehicle_untreated","GSE205261","campioni_diversi",1,1
"CHEBI:231598||gain||vehicle_untreated","GSE236896","solo_etichetta_riscritta",2,2
"CHEBI:231598||gain||vehicle_untreated","GSE247275","solo_A3",1,0
"CHEBI:231598||gain||vehicle_untreated","GSE262877","identico",4,4
"CHEBI:231601||gain||vehicle_untreated","GSE121105","solo_A3",1,0
"CHEBI:231601||gain||vehicle_untreated","GSE158969","campioni_diversi",1,1
"CHEBI:231601||gain||vehicle_untreated","GSE217421","campioni_diversi",2,1
"CHEBI:231601||gain||vehicle_untreated","GSE244533","campioni_diversi",1,1
"CHEBI:232752||gain||vehicle_untreated","GSE133737","identico",2,2
"CHEBI:232752||gain||vehicle_untreated","GSE147815","identico",2,2
"CHEBI:232752||gain||vehicle_untreated","GSE147816","campioni_diversi",1,2
"CHEBI:233362||gain||vehicle_untreated","GSE157214","solo_A3",1,0
"CHEBI:233362||gain||vehicle_untreated","GSE194374","solo_A3",3,0
"CHEBI:233362||gain||vehicle_untreated","GSE232072","solo_A3",1,0
"CHEBI:27881||gain||vehicle_untreated","GSE104869","solo_A3",1,0
"CHEBI:27881||gain||vehicle_untreated","GSE117620","solo_A3",2,0
"CHEBI:27881||gain||vehicle_untreated","GSE65634","solo_A3",1,0
"CHEBI:27899||gain||vehicle_untreated","GSE119978","solo_A3",1,0
"CHEBI:27899||gain||vehicle_untreated","GSE145085","identico",1,1
"CHEBI:27899||gain||vehicle_untreated","GSE157069","solo_etichetta_riscritta",1,1
"CHEBI:27899||gain||vehicle_untreated","GSE161800","campioni_diversi",1,3
"CHEBI:27899||gain||vehicle_untreated","GSE163377","campioni_diversi",1,1
"CHEBI:27899||gain||vehicle_untreated","GSE165767","campioni_diversi",1,1
"CHEBI:27899||gain||vehicle_untreated","GSE173201","campioni_diversi",2,1
"CHEBI:27899||gain||vehicle_untreated","GSE209769","solo_etichetta_riscritta",1,1
"CHEBI:27899||gain||vehicle_untreated","GSE213102","campioni_diversi",4,3
"CHEBI:27899||gain||vehicle_untreated","GSE215254","solo_A3",3,0
"CHEBI:27899||gain||vehicle_untreated","GSE223839","solo_etichetta_riscritta",1,1
"CHEBI:27899||gain||vehicle_untreated","GSE235549","solo_A3",2,0
"CHEBI:27899||gain||vehicle_untreated","GSE235681","campioni_diversi",2,1
"CHEBI:27899||gain||vehicle_untreated","GSE235908","identico",1,1
"CHEBI:27899||gain||vehicle_untreated","GSE249026","solo_etichetta_riscritta",1,1
"CHEBI:27899||gain||vehicle_untreated","GSE264575","campioni_diversi",2,2
"CHEBI:28119||gain||vehicle_untreated","GSE104869","identico",1,1
"CHEBI:28119||gain||vehicle_untreated","GSE160981","campioni_diversi",2,1
"CHEBI:28119||gain||vehicle_untreated","GSE217334","campioni_diversi",4,5
"CHEBI:28119||gain||vehicle_untreated","GSE76608","identico",1,1
"CHEBI:28748||gain||vehicle_untreated","GSE124622","campioni_diversi",1,1
"CHEBI:28748||gain||vehicle_untreated","GSE128728","campioni_diversi",2,2
"CHEBI:28748||gain||vehicle_untreated","GSE137056","campioni_diversi",2,1
"CHEBI:28748||gain||vehicle_untreated","GSE139862","campioni_diversi",1,1
"CHEBI:28748||gain||vehicle_untreated","GSE154118","identico",1,1
"CHEBI:28748||gain||vehicle_untreated","GSE166033","identico",1,1
"CHEBI:28748||gain||vehicle_untreated","GSE196724","campioni_diversi",2,2
"CHEBI:28748||gain||vehicle_untreated","GSE197243","campioni_diversi",2,1
"CHEBI:28748||gain||vehicle_untreated","GSE216137","identico",7,7
"CHEBI:28748||gain||vehicle_untreated","GSE217421","campioni_diversi",1,1
"CHEBI:28748||gain||vehicle_untreated","GSE217423","solo_A3",1,0
"CHEBI:28748||gain||vehicle_untreated","GSE217898","solo_etichetta_riscritta",2,2
"CHEBI:28748||gain||vehicle_untreated","GSE226115","solo_A3",2,0
"CHEBI:28748||gain||vehicle_untreated","GSE55727","solo_A3",1,0
"CHEBI:28748||gain||vehicle_untreated","GSE60340","solo_A3",1,0
"CHEBI:28777||gain||vehicle_untreated","GSE223524","solo_A3",1,0
"CHEBI:28777||gain||vehicle_untreated","GSE56066","solo_A3",3,0
"CHEBI:28777||gain||vehicle_untreated","GSE93807","solo_A3",1,0
"CHEBI:29699||gain||vehicle_untreated","GSE102505","campioni_diversi",2,1
"CHEBI:29699||gain||vehicle_untreated","GSE125218","solo_etichetta_riscritta",1,1
"CHEBI:29699||gain||vehicle_untreated","GSE148342","solo_A3",1,0
"CHEBI:29699||gain||vehicle_untreated","GSE157069","campioni_diversi",1,2
"CHEBI:29699||gain||vehicle_untreated","GSE211244","campioni_diversi",1,1
"CHEBI:29699||gain||vehicle_untreated","GSE226549","campioni_diversi",1,1
"CHEBI:3139||gain||vehicle_untreated","GSE128420","campioni_diversi",1,1
"CHEBI:3139||gain||vehicle_untreated","GSE156038","campioni_diversi",1,1
"CHEBI:3139||gain||vehicle_untreated","GSE156184","campioni_diversi",1,1
"CHEBI:3139||gain||vehicle_untreated","GSE176324","campioni_diversi",1,2
"CHEBI:3139||gain||vehicle_untreated","GSE222279","solo_etichetta_riscritta",1,1
"CHEBI:3139||gain||vehicle_untreated","GSE222676","solo_A3",2,0
"CHEBI:3139||gain||vehicle_untreated","GSE244305","campioni_diversi",2,1
"CHEBI:31638||gain||vehicle_untreated","GSE123285","campioni_diversi",2,2
"CHEBI:31638||gain||vehicle_untreated","GSE140758","campioni_diversi",2,1
"CHEBI:31638||gain||vehicle_untreated","GSE154058","identico",2,2
"CHEBI:31638||gain||vehicle_untreated","GSE184156","campioni_diversi",1,1
"CHEBI:31638||gain||vehicle_untreated","GSE213481","identico",1,1
"CHEBI:31638||gain||vehicle_untreated","GSE214052","campioni_diversi",2,3
"CHEBI:31638||gain||vehicle_untreated","GSE216540","identico",3,3
"CHEBI:31638||gain||vehicle_untreated","GSE231397","campioni_diversi",1,1
"CHEBI:31638||gain||vehicle_untreated","GSE266932","campioni_diversi",2,3
"CHEBI:3638||gain||vehicle_untreated","GSE197302","solo_A3",1,0
"CHEBI:3638||gain||vehicle_untreated","GSE209582","solo_A3",1,0
"CHEBI:3638||gain||vehicle_untreated","GSE217898","solo_A3",2,0
"CHEBI:37537||gain||vehicle_untreated","GSE169140","identico",2,2
"CHEBI:37537||gain||vehicle_untreated","GSE178883","campioni_diversi",1,1
"CHEBI:37537||gain||vehicle_untreated","GSE206742","campioni_diversi",1,1
"CHEBI:379896||gain||vehicle_untreated","GSE109062","identico",1,1
"CHEBI:379896||gain||vehicle_untreated","GSE120660","identico",4,4
"CHEBI:379896||gain||vehicle_untreated","GSE133876","identico",1,1
"CHEBI:379896||gain||vehicle_untreated","GSE135879","campioni_diversi",2,4
"CHEBI:379896||gain||vehicle_untreated","GSE136272","identico",2,2
"CHEBI:379896||gain||vehicle_untreated","GSE142556","identico",2,2
"CHEBI:379896||gain||vehicle_untreated","GSE143905","solo_etichetta_riscritta",1,1
"CHEBI:379896||gain||vehicle_untreated","GSE168663","identico",4,4
"CHEBI:379896||gain||vehicle_untreated","GSE168670","campioni_diversi",1,1
"CHEBI:379896||gain||vehicle_untreated","GSE172094","campioni_diversi",1,1
"CHEBI:379896||gain||vehicle_untreated","GSE172205","identico",1,1
"CHEBI:379896||gain||vehicle_untreated","GSE194420","identico",2,2
"CHEBI:379896||gain||vehicle_untreated","GSE222992","identico",2,2
"CHEBI:379896||gain||vehicle_untreated","GSE225481","campioni_diversi",8,3
"CHEBI:379896||gain||vehicle_untreated","GSE236441","solo_etichetta_riscritta",1,1
"CHEBI:379896||gain||vehicle_untreated","GSE245454","campioni_diversi",2,2
"CHEBI:379896||gain||vehicle_untreated","GSE256370","solo_etichetta_riscritta",1,1
"CHEBI:379896||gain||vehicle_untreated","GSE99381","solo_A3",1,0
"CHEBI:38940||gain||vehicle_untreated","GSE114686","campioni_diversi",3,4
"CHEBI:38940||gain||vehicle_untreated","GSE186341","campioni_diversi",6,5
"CHEBI:38940||gain||vehicle_untreated","GSE201740","identico",1,1
"CHEBI:38940||gain||vehicle_untreated","GSE217421","campioni_diversi",4,3
"CHEBI:38940||gain||vehicle_untreated","GSE217423","solo_etichetta_riscritta",1,1
"CHEBI:38940||gain||vehicle_untreated","GSE59066","campioni_diversi",1,1
"CHEBI:38940||gain||vehicle_untreated","GSE98428","campioni_diversi",1,1
"CHEBI:39421||gain||vehicle_untreated","GSE129018","identico",1,1
"CHEBI:39421||gain||vehicle_untreated","GSE144775","campioni_diversi",28,28
"CHEBI:39421||gain||vehicle_untreated","GSE232176","campioni_diversi",1,1
"CHEBI:39421||gain||vehicle_untreated","GSE262137","campioni_diversi",1,1
"CHEBI:39867||gain||vehicle_untreated","GSE167762","campioni_diversi",1,1
"CHEBI:39867||gain||vehicle_untreated","GSE187006","solo_etichetta_riscritta",2,2
"CHEBI:39867||gain||vehicle_untreated","GSE200186","identico",1,1
"CHEBI:39867||gain||vehicle_untreated","GSE229014","campioni_diversi",1,1
"CHEBI:39867||gain||vehicle_untreated","GSE232218","campioni_diversi",2,2
"CHEBI:39867||gain||vehicle_untreated","GSE241903","identico",1,1
"CHEBI:4031||gain||vehicle_untreated","GSE217421","campioni_diversi",1,3
"CHEBI:4031||gain||vehicle_untreated","GSE217423","solo_etichetta_riscritta",1,1
"CHEBI:4031||gain||vehicle_untreated","GSE236896","campioni_diversi",1,1
"CHEBI:4031||gain||vehicle_untreated","GSE259282","solo_A3",1,0
"CHEBI:41774||gain||vehicle_untreated","GSE123285","campioni_diversi",5,2
"CHEBI:41774||gain||vehicle_untreated","GSE144378","campioni_diversi",1,2
"CHEBI:41774||gain||vehicle_untreated","GSE152360","solo_etichetta_riscritta",1,1
"CHEBI:41879||gain||vehicle_untreated","GSE179347","campioni_diversi",2,3
"CHEBI:41879||gain||vehicle_untreated","GSE198683","campioni_diversi",1,1
"CHEBI:41879||gain||vehicle_untreated","GSE205890","campioni_diversi",2,2
"CHEBI:41879||gain||vehicle_untreated","GSE207409","campioni_diversi",2,2
"CHEBI:41879||gain||vehicle_untreated","GSE225901","campioni_diversi",2,1
"CHEBI:41879||gain||vehicle_untreated","GSE237803","campioni_diversi",2,2
"CHEBI:41879||gain||vehicle_untreated","GSE52778","campioni_diversi",1,1
"CHEBI:41879||gain||vehicle_untreated","GSE56022","solo_etichetta_riscritta",2,2
"CHEBI:41879||gain||vehicle_untreated","GSE80651","campioni_diversi",1,1
"CHEBI:41879||gain||vehicle_untreated","GSE96649","campioni_diversi",1,1
"CHEBI:41879||gain||vehicle_untreated","GSE99626","campioni_diversi",1,1
"CHEBI:41977||gain||vehicle_untreated","GSE140347","campioni_diversi",1,1
"CHEBI:41977||gain||vehicle_untreated","GSE217421","campioni_diversi",1,1
"CHEBI:41977||gain||vehicle_untreated","GSE217423","solo_etichetta_riscritta",1,1
"CHEBI:42471||gain||vehicle_untreated","GSE202436","campioni_diversi",8,8
"CHEBI:42471||gain||vehicle_untreated","GSE223514","solo_A3",1,0
"CHEBI:42471||gain||vehicle_untreated","GSE231591","identico",1,1
"CHEBI:44185||gain||vehicle_untreated","GSE163377","campioni_diversi",2,1
"CHEBI:44185||gain||vehicle_untreated","GSE183062","solo_A3",1,0
"CHEBI:44185||gain||vehicle_untreated","GSE225731","campioni_diversi",1,1
"CHEBI:44616||gain||vehicle_untreated","GSE104872","campioni_diversi",1,1
"CHEBI:44616||gain||vehicle_untreated","GSE163908","identico",1,1
"CHEBI:44616||gain||vehicle_untreated","GSE179381","identico",1,1
"CHEBI:44616||gain||vehicle_untreated","GSE200029","campioni_diversi",1,1
"CHEBI:44616||gain||vehicle_untreated","GSE219159","solo_A3",1,0
"CHEBI:4551||gain||vehicle_untreated","GSE112202","identico",3,3
"CHEBI:4551||gain||vehicle_untreated","GSE115542","identico",1,1
"CHEBI:4551||gain||vehicle_untreated","GSE262030","identico",2,2
"CHEBI:45716||gain||vehicle_untreated","GSE115205","solo_A3",1,0
"CHEBI:45716||gain||vehicle_untreated","GSE199800","solo_A3",1,0
"CHEBI:45716||gain||vehicle_untreated","GSE246045","solo_A3",2,0
"CHEBI:45783||gain||vehicle_untreated","GSE102209","solo_A3",1,0
"CHEBI:45783||gain||vehicle_untreated","GSE155800","solo_etichetta_riscritta",1,1
"CHEBI:45783||gain||vehicle_untreated","GSE184427","campioni_diversi",1,2
"CHEBI:45783||gain||vehicle_untreated","GSE186341","campioni_diversi",2,3
"CHEBI:45783||gain||vehicle_untreated","GSE193398","identico",3,3
"CHEBI:45783||gain||vehicle_untreated","GSE217421","campioni_diversi",1,1
"CHEBI:45783||gain||vehicle_untreated","GSE217423","solo_etichetta_riscritta",1,1
"CHEBI:45863||gain||vehicle_untreated","GSE113685","campioni_diversi",2,2
"CHEBI:45863||gain||vehicle_untreated","GSE135215","solo_A3",1,0
"CHEBI:45863||gain||vehicle_untreated","GSE199800","solo_A3",1,0
"CHEBI:45863||gain||vehicle_untreated","GSE204825","solo_A3",3,0
"CHEBI:45863||gain||vehicle_untreated","GSE215975","campioni_diversi",2,1
"CHEBI:45863||gain||vehicle_untreated","GSE236502","campioni_diversi",2,2
"CHEBI:46024||gain||vehicle_untreated","GSE200186","identico",1,1
"CHEBI:46024||gain||vehicle_untreated","GSE234148","campioni_diversi",1,1
"CHEBI:46024||gain||vehicle_untreated","GSE82204","identico",1,1
