"cluster_id","anchor_key","k","n_total","studies_in_cluster","canonical_name","contrast_entity","contrast_direction","contrast_control_key","contrast_entity_source","entita_canonica","fonte_risoluzione","fiducia"
"cgroup_L5_02ad4895","STR:aml_derived_cm||gain||vehicle_untreated",1,6,"GSE167296","acute myeloid leukemia","STR:aml_derived_cm","gain","vehicle_untreated","STR","STR:aml_derived_cm","STR_NON_TOCCATO","nessuna"
"cgroup_L5_02b9fdb4","STR:shsmn_2||gain||shctrl",1,4,"GSE87281",NA,"STR:shsmn_2","gain","shctrl","STR","STR:shsmn_2","STR_NON_TOCCATO","nessuna"
"cgroup_L5_02ba1195","HGNC:23696||gain||gfp",1,9,"GSE218153","TIPARP","HGNC:23696","gain","gfp","onto","HGNC:23696","GIA_CANONICO","nessuna"
"cgroup_L5_02c343cd","STR:e50k||gain||wild type",1,3,"GSE246607",NA,"STR:e50k","gain","wild type","STR","STR:e50k","STR_NON_TOCCATO","nessuna"
"cgroup_L5_02d3d275","STR:cag_43_caacag_1_ccgcca_1_ccg_7_cct_2||gain||ctrl",1,13,"GSE233408","Huntington's disease","STR:cag_43_caacag_1_ccgcca_1_ccg_7_cct_2","gain","ctrl","STR","STR:cag_43_caacag_1_ccgcca_1_ccg_7_cct_2","STR_NON_TOCCATO","nessuna"
"cgroup_L5_02db6035","STR:p16ink4a_negative_expression||gain||p ink a positive expression",1,2,"GSE125247","colorectal carcinoma","STR:p16ink4a_negative_expression","gain","p ink a positive expression","STR","STR:p16ink4a_negative_expression","STR_NON_TOCCATO","nessuna"
"cgroup_L5_02dbe3c9","STR:sirna_vgll1||block||siscramble",1,6,"GSE267818","VGLL1","STR:sirna_vgll1","block","siscramble","STR","STR:sirna_vgll1","STR_NON_TOCCATO","nessuna"
"cgroup_L5_02dd97af","STR:target||gain||vehicle_untreated",1,7,"GSE232818","None","STR:target","gain","vehicle_untreated","STR","STR:target","STR_NON_TOCCATO","nessuna"
"cgroup_L5_02df74ab","STR:medulloblastoma_presentation||gain||vehicle_untreated",1,4,"GSE243682","tumor-med","STR:medulloblastoma_presentation","gain","vehicle_untreated","STR","STR:medulloblastoma_presentation","STR_NON_TOCCATO","nessuna"
"cgroup_L5_02ed9d79","HGNC:8088||block||wild type",1,5,"GSE113363","2'-5'-oligoadenylate synthetase 3","HGNC:8088","block","wild type","onto","HGNC:8088","GIA_CANONICO","nessuna"
"cgroup_L5_02ee92a6","COMBO:il-13+il-4+staphylococcus aureus||gain||vehicle_untreated",1,3,"GSE173902","Interleukin-4","COMBO:il-13+il-4+staphylococcus aureus","gain","vehicle_untreated","COMBO","COMBO:il-13+il-4+staphylococcus aureus","GIA_CANONICO","nessuna"
"cgroup_L5_02f44fee","STR:irf1ko||gain||wild type",1,5,"GSE246923","ROBO2","STR:irf1ko","gain","wild type","STR","STR:irf1ko","STR_NON_TOCCATO","nessuna"
"cgroup_L5_02f4eb05","STR:ep_ra_aza||gain||vehicle_untreated",1,5,"GSE100568","azara","STR:ep_ra_aza","gain","vehicle_untreated","STR","STR:ep_ra_aza","STR_NON_TOCCATO","nessuna"
"cgroup_L5_0303e64f","STR:micro||gain||sed",1,9,"GSE186715","microgravity","STR:micro","gain","sed","STR","STR:micro","STR_NON_TOCCATO","nessuna"
"cgroup_L5_030b5be5","STR:gst_zfp36l1_wildtype||gain||vehicle_untreated",1,2,"GSE136179","ZNF22","STR:gst_zfp36l1_wildtype","gain","vehicle_untreated","STR","STR:gst_zfp36l1_wildtype","STR_NON_TOCCATO","nessuna"
"cgroup_L5_030b91ba","STR:standard_risk||gain||vehicle_untreated",1,51,"GSE147165","tumor plasma cells","STR:standard_risk","gain","vehicle_untreated","STR","STR:standard_risk","STR_NON_TOCCATO","nessuna"
"cgroup_L5_031525a6","STR:idiopathic_pulmonary_fibrosis_ipf||gain||vehicle_untreated",2,28,"GSE185492;GSE97038","idiopathic pulmonary fibrosis (ipf)","STR:idiopathic_pulmonary_fibrosis_ipf","gain","vehicle_untreated","anchor","STR:idiopathic_pulmonary_fibrosis_ipf","STR_NON_TOCCATO","nessuna"
"cgroup_L5_031657cf","STR:dhs_caf||gain||vehicle_untreated",1,2,"GSE192912","hepatocellular carcinoma","STR:dhs_caf","gain","vehicle_untreated","STR","STR:dhs_caf","STR_NON_TOCCATO","nessuna"
"cgroup_L5_0316c98f","STR:stable_pressc_follow_up||gain||vehicle_untreated",1,28,"GSE224849","systemic sclerosis","STR:stable_pressc_follow_up","gain","vehicle_untreated","STR","STR:stable_pressc_follow_up","STR_NON_TOCCATO","nessuna"
"cgroup_L5_0318d0d9","STR:igf2_h19_hypomethylation||gain||vehicle_untreated",1,8,"GSE109408",NA,"STR:igf2_h19_hypomethylation","gain","vehicle_untreated","STR","STR:igf2_h19_hypomethylation","STR_NON_TOCCATO","nessuna"
"cgroup_L5_032180b9","COMBO:calcium+ionomycin||gain||vehicle_untreated",1,4,"GSE190031","breast cancer","COMBO:calcium+ionomycin","gain","vehicle_untreated","COMBO","COMBO:calcium+ionomycin","GIA_CANONICO","nessuna"
"cgroup_L5_03252a31","STR:d28a_none||gain||cytoplasmic+vehicle_untreated",1,2,"GSE120209","D28A","STR:d28a_none","gain","cytoplasmic+vehicle_untreated","STR","STR:d28a_none","STR_NON_TOCCATO","nessuna"
"cgroup_L5_0331b98f","STR:sub_clinical_tb_progressor_baseline_baseline||gain||vehicle_untreated",1,108,"GSE193777","Mycobacterium tuberculosis","STR:sub_clinical_tb_progressor_baseline_baseline","gain","vehicle_untreated","STR","STR:sub_clinical_tb_progressor_baseline_baseline","STR_NON_TOCCATO","nessuna"
"cgroup_L5_033b4433","COMBO:gdf6+smad1||block||empty vector",1,2,"GSE83342","LSAMP","COMBO:gdf6+smad1","block","empty vector","COMBO","COMBO:gdf6+smad1","GIA_CANONICO","nessuna"
"cgroup_L5_033f9098","STR:eif3d_knockout||block||vehicle_untreated",1,2,"GSE207330","EIF3D","STR:eif3d_knockout","block","vehicle_untreated","STR","STR:eif3d_knockout","STR_NON_TOCCATO","nessuna"
"cgroup_L5_034592d9","NCBITaxon:1282||gain||vehicle_untreated",3,31,"GSE173902;GSE188576;GSE237052","Staphylococcus epidermidis","NCBITaxon:1282","gain","vehicle_untreated","onto","NCBITaxon:1282","GIA_CANONICO","nessuna"
"cgroup_L5_03502b50","STR:tb_pe||gain||vehicle_untreated",1,6,"GSE248986","Mycobacterium tuberculosis","STR:tb_pe","gain","vehicle_untreated","STR","STR:tb_pe","STR_NON_TOCCATO","nessuna"
"cgroup_L5_03527117","STR:1_year||gain||pre+vehicle_untreated_ownbase",1,116,"GSE126805","kidney cancer","STR:1_year","gain","pre+vehicle_untreated_ownbase","STR","STR:1_year","STR_NON_TOCCATO","nessuna"
"cgroup_L5_0353ae13","STR:s2101||gain||cntrl",2,12,"GSE73966;GSE74036","s2101","STR:s2101","gain","cntrl","STR","STR:s2101","STR_NON_TOCCATO","nessuna"
"cgroup_L5_03544ab6","STR:covid||gain||vehicle_untreated",3,22,"GSE161225;GSE168998;GSE176290","human papillomavirus","STR:covid","gain","vehicle_untreated","STR","STR:covid","STR_NON_TOCCATO","nessuna"
"cgroup_L5_0355ffb2","STR:stag2_mutant||gain||transgene stable",1,3,"GSE240343",NA,"STR:stag2_mutant","gain","transgene stable","STR","STR:stag2_mutant","STR_NON_TOCCATO","nessuna"
"cgroup_L5_03570f51","STR:1_er_src_overexpression||gain||not applicable+vehicle_untreated",1,2,"GSE65885","EGF","STR:1_er_src_overexpression","gain","not applicable+vehicle_untreated","STR","STR:1_er_src_overexpression","STR_NON_TOCCATO","nessuna"
"cgroup_L5_0364c76c","STR:shezh2||gain||shnt",1,6,"GSE59089","ZNF726P1","STR:shezh2","gain","shnt","STR","STR:shezh2","STR_NON_TOCCATO","nessuna"
"cgroup_L5_037b0847","HGNC:11109||gain||vehicle_untreated",1,10,"GSE140186","ADAMTS5","HGNC:11109","gain","vehicle_untreated","onto","HGNC:11109","GIA_CANONICO","nessuna"
"cgroup_L5_03864219","COMBO:siythdf1+sorafenib||gain||shnc",1,5,"GSE252752","YTHDF1","COMBO:siythdf1+sorafenib","gain","shnc","COMBO","COMBO:siythdf1+sorafenib","GIA_CANONICO","nessuna"
"cgroup_L5_03869098","HGNC:15527||block||sgntc",1,13,"GSE208350","KIF4B","HGNC:15527","block","sgntc","onto","HGNC:15527","GIA_CANONICO","nessuna"
"cgroup_L5_03898c64","MeSH:D051379||gain||cultured mesenchymal stromal cell",1,9,"GSE246290","mouse lung deposition","MeSH:D051379","gain","cultured mesenchymal stromal cell","onto","MeSH:D051379","GIA_CANONICO","nessuna"
"cgroup_L5_0393c2cf","COMBO:bmp4+cntf||gain||fbs+fbs differentiated cells",1,6,"GSE76122","CNTF","COMBO:bmp4+cntf","gain","fbs+fbs differentiated cells","COMBO","COMBO:bmp4+cntf","GIA_CANONICO","nessuna"
"cgroup_L5_0395499c","CHEBI:6601||gain||vehicle_untreated",1,40,"GSE216671","lycorine","CHEBI:6601","gain","vehicle_untreated","anchor","CHEBI:6601","GIA_CANONICO","nessuna"
"cgroup_L5_039764ec","STR:sibckdk_2||gain||sictrl",1,10,"GSE163297","TFAP2C","STR:sibckdk_2","gain","sictrl","STR","STR:sibckdk_2","STR_NON_TOCCATO","nessuna"
"cgroup_L5_039baefa","STR:csm_ckb||gain||vehicle_untreated",1,2,"GSE220741",NA,"STR:csm_ckb","gain","vehicle_untreated","STR","STR:csm_ckb","STR_NON_TOCCATO","nessuna"
"cgroup_L5_03a44c30","STR:ku70_wt||gain||vehicle_untreated",1,4,"GSE266884","KIFC3","STR:ku70_wt","gain","vehicle_untreated","STR","STR:ku70_wt","STR_NON_TOCCATO","nessuna"
"cgroup_L5_03a4e25c","HGNC:9221||gain||vehicle_untreated",1,2,"GSE110006","RXRG","HGNC:9221","gain","vehicle_untreated","onto","HGNC:9221","GIA_CANONICO","nessuna"
"cgroup_L5_03b04600","STR:yap_sirna||block||control sirna n c",1,2,"GSE102112","YY1AP1","STR:yap_sirna","block","control sirna n c","STR","STR:yap_sirna","STR_NON_TOCCATO","nessuna"
"cgroup_L5_03b38818","CHEBI:63637||gain||vehicle_untreated",20,783,"GSE104869;GSE110054;GSE121117;GSE126960;GSE137309;GSE145990;GSE146096;GSE152699;GSE158119;GSE188469;GSE199800;GSE203545;GSE209769;GSE217421;GSE217423;GSE64741;GSE66539;GSE73737;GSE80313;GSE89127","sodium aurothiomalate","CHEBI:63637","gain","vehicle_untreated","onto","CHEBI:63637","GIA_CANONICO","nessuna"
"cgroup_L5_03be6a89","HGNC:11571||block||yfp",1,4,"GSE261875","ANXA2P3","HGNC:11571","block","yfp","onto","HGNC:11571","GIA_CANONICO","nessuna"
"cgroup_L5_03c54bba","STR:nocturnin_knockout||block||wild type",1,3,"GSE123477","NOCT","STR:nocturnin_knockout","block","wild type","STR","STR:nocturnin_knockout","STR_NON_TOCCATO","nessuna"
"cgroup_L5_03c6167b","STR:adv_type_5||gain||vehicle_untreated",1,4,"GSE120891","influenza virus","STR:adv_type_5","gain","vehicle_untreated","STR","STR:adv_type_5","STR_NON_TOCCATO","nessuna"
"cgroup_L5_03d00037","STR:vcpt76a_2||gain||vehicle_untreated",1,2,"GSE147636","breast cancer","STR:vcpt76a_2","gain","vehicle_untreated","STR","STR:vcpt76a_2","STR_NON_TOCCATO","nessuna"
"cgroup_L5_03d0ca7b","CHEBI:4551||gain||vehicle_untreated",5,77,"GSE112202;GSE115542;GSE134045;GSE262030;GSE79400","digoxin","CHEBI:4551","gain","vehicle_untreated","onto","CHEBI:4551","GIA_CANONICO","nessuna"
"cgroup_L5_03d5fc13","STR:us_1630636||gain||uninfected",1,2,"GSE155237","Influenza A virus","STR:us_1630636","gain","uninfected","STR","STR:us_1630636","STR_NON_TOCCATO","nessuna"
"cgroup_L5_03d730f4","STR:high_grade_serous_ovarian_cancer||gain||vehicle_untreated",1,9,"GSE118624","ovarian tumour tissue","STR:high_grade_serous_ovarian_cancer","gain","vehicle_untreated","STR","STR:high_grade_serous_ovarian_cancer","STR_NON_TOCCATO","nessuna"
"cgroup_L5_03dfb01e","COMBO:pimasertib+sar405842||gain||vehicle_untreated",1,3,"GSE99015","pimasertib","COMBO:pimasertib+sar405842","gain","vehicle_untreated","COMBO","COMBO:pimasertib+sar405842","GIA_CANONICO","nessuna"
"cgroup_L5_03e24791","STR:t3_10nm||gain||ctrl",1,2,"GSE205678","3,3',5-triiodo-<small>L</small>-thyronine","STR:t3_10nm","gain","ctrl","STR","STR:t3_10nm","STR_NON_TOCCATO","nessuna"
"cgroup_L5_03e5cc9e","HGNC:6081||gain||wild type",1,6,"GSE195705","CA5B","HGNC:6081","gain","wild type","onto","HGNC:6081","GIA_CANONICO","nessuna"
"cgroup_L5_03e5fd9e","CHEBI:29806||gain||vehicle_untreated",1,2,"GSE86940","fumaric acid","CHEBI:29806","gain","vehicle_untreated","onto","CHEBI:29806","GIA_CANONICO","nessuna"
"cgroup_L5_03ed30a5","STR:oesophageal_squamous_cancer||gain||vehicle_untreated",1,17,"GSE157086","systemic lupus erythematosus","STR:oesophageal_squamous_cancer","gain","vehicle_untreated","STR","STR:oesophageal_squamous_cancer","STR_NON_TOCCATO","nessuna"
"cgroup_L5_03f00068","MeSH:D001064||gain||vehicle_untreated",1,2,"GSE225466","cancer","MeSH:D001064","gain","vehicle_untreated","onto","MeSH:D001064","GIA_CANONICO","nessuna"
"cgroup_L5_03f08a04","STR:ewma1_knockdown||block||vehicle_untreated",1,8,"GSE150777","EWMA1","STR:ewma1_knockdown","block","vehicle_untreated","STR","STR:ewma1_knockdown","STR_NON_TOCCATO","nessuna"
"cgroup_L5_03f0c86e","STR:sgas2||gain||empty vector",1,2,"GSE225387",NA,"STR:sgas2","gain","empty vector","STR","STR:sgas2","STR_NON_TOCCATO","nessuna"
"cgroup_L5_03fbb8e6","STR:csa2||gain||veh",1,2,"GSE98670","puromycin aminonucleoside","STR:csa2","gain","veh","STR","STR:csa2","STR_NON_TOCCATO","nessuna"
"cgroup_L5_03fe2fda","STR:rb1_knockdown||block||vehicle_untreated",1,6,"GSE232387","RGS4","STR:rb1_knockdown","block","vehicle_untreated","STR","STR:rb1_knockdown","STR_NON_TOCCATO","nessuna"
"cgroup_L5_03ffb15f","STR:shalkbh5||gain||shctrl",1,6,"GSE253795","ALKBH5","STR:shalkbh5","gain","shctrl","STR","STR:shalkbh5","STR_NON_TOCCATO","nessuna"
"cgroup_L5_0406d490","STR:gliosarcoma||gain||vehicle_untreated",1,4,"GSE196694",NA,"STR:gliosarcoma","gain","vehicle_untreated","STR","STR:gliosarcoma","STR_NON_TOCCATO","nessuna"
"cgroup_L5_0406da68","HGNC:15840||gain||vehicle_untreated",1,4,"GSE213564","KMT2D","HGNC:15840","gain","vehicle_untreated","onto","HGNC:15840","GIA_CANONICO","nessuna"
"cgroup_L5_0413ea18","STR:ve56||gain||vehicle_untreated_liquid",1,15,"GSE197514","escc","STR:ve56","gain","vehicle_untreated_liquid","STR","STR:ve56","STR_NON_TOCCATO","nessuna"
"cgroup_L5_0414b80d","STR:post_apd1_immunotherapy||gain||vehicle_untreated_ownbase",1,3,"GSE179879","asbestos","STR:post_apd1_immunotherapy","gain","vehicle_untreated_ownbase","STR","STR:post_apd1_immunotherapy","STR_NON_TOCCATO","nessuna"
"cgroup_L5_04153862","STR:fshd2||gain||vehicle_untreated",2,27,"GSE169724;GSE56787",NA,"STR:fshd2","gain","vehicle_untreated","STR","STR:fshd2","STR_NON_TOCCATO","nessuna"
"cgroup_L5_041ab140","COMBO:gnf-2+imatinib+nilotinib||gain||vehicle_untreated",1,2,"GSE62121","erythritol","COMBO:gnf-2+imatinib+nilotinib","gain","vehicle_untreated","COMBO","COMBO:gnf-2+imatinib+nilotinib","GIA_CANONICO","nessuna"
"cgroup_L5_041eb2fa","STR:infg_036||gain||vehicle_untreated",1,5,"GSE155352","Mycobacterium tuberculosis","STR:infg_036","gain","vehicle_untreated","STR","STR:infg_036","STR_NON_TOCCATO","nessuna"
"cgroup_L5_041f45c9","STR:k562_wt||gain||vehicle_untreated",1,7,"GSE234384","K562-WT","STR:k562_wt","gain","vehicle_untreated","STR","STR:k562_wt","STR_NON_TOCCATO","nessuna"
"cgroup_L5_04244301","STR:kawasaki_disease_acute||gain||vehicle_untreated",1,135,"GSE178491","Mucocutaneous Lymph Node Syndrome","STR:kawasaki_disease_acute","gain","vehicle_untreated","STR","STR:kawasaki_disease_acute","STR_NON_TOCCATO","nessuna"
"cgroup_L5_0426ceef","STR:site_1_complete_deletion||gain||vehicle_untreated",1,8,"GSE118514","prostate cancer","STR:site_1_complete_deletion","gain","vehicle_untreated","STR","STR:site_1_complete_deletion","STR_NON_TOCCATO","nessuna"
"cgroup_L5_043adfb6","STR:c_mpl_p||gain||vehicle_untreated",1,2,"GSE145949","MPL","STR:c_mpl_p","gain","vehicle_untreated","STR","STR:c_mpl_p","STR_NON_TOCCATO","nessuna"
"cgroup_L5_044bc3d7","STR:damp||gain||vehicle_untreated",1,6,"GSE249133","lung cancer","STR:damp","gain","vehicle_untreated","STR","STR:damp","STR_NON_TOCCATO","nessuna"
"cgroup_L5_044c13ba","STR:clad||gain||vehicle_untreated",1,41,"GSE213001","clad.apex","STR:clad","gain","vehicle_untreated","STR","STR:clad","STR_NON_TOCCATO","nessuna"
"cgroup_L5_045b59df","STR:shrna_targeting_ar||block||control shrna",1,15,"GSE227612","Receptors, Androgen","STR:shrna_targeting_ar","block","control shrna","STR","STR:shrna_targeting_ar","STR_NON_TOCCATO","nessuna"
"cgroup_L5_0464b578","STR:tlusc10||gain||vehicle_untreated",1,12,"GSE226069","LINC00620","STR:tlusc10","gain","vehicle_untreated","STR","STR:tlusc10","STR_NON_TOCCATO","nessuna"
"cgroup_L5_046f2e7f","STR:nfatc2_sirna||block||scr",1,4,"GSE145960","RNA, Small Interfering","STR:nfatc2_sirna","block","scr","STR","STR:nfatc2_sirna","STR_NON_TOCCATO","nessuna"
"cgroup_L5_0472aead","STR:shsat1||gain||shcontrol",1,6,"GSE239784","ACSM3","STR:shsat1","gain","shcontrol","STR","STR:shsat1","STR_NON_TOCCATO","nessuna"
"cgroup_L5_0472b6b6","STR:ad_klf4||gain||ad null",1,4,"GSE90982","ATXN7","STR:ad_klf4","gain","ad null","STR","STR:ad_klf4","STR_NON_TOCCATO","nessuna"
"cgroup_L5_04776271","STR:ddx5_shrna||block||non targeting shrna",1,2,"GSE146429","DDX5","STR:ddx5_shrna","block","non targeting shrna","STR","STR:ddx5_shrna","STR_NON_TOCCATO","nessuna"
"cgroup_L5_047f2a3b","COMBO:sijunb+tgf 3||gain||n a+sijunb",1,4,"GSE83786","JUNB","COMBO:sijunb+tgf 3","gain","n a+sijunb","COMBO","COMBO:sijunb+tgf 3","GIA_CANONICO","nessuna"
"cgroup_L5_048239c0","STR:soft hydrogel||gain||plastic",1,13,"GSE182428","Soft Hydrogel","STR:soft hydrogel","gain","plastic","anchor","STR:soft hydrogel","STR_NON_TOCCATO","nessuna"
"cgroup_L5_0484d581","STR:endometrioid_adenocarcinoma_partial_mucinous||gain||vehicle_untreated_liquid",1,2,"GSE184904","acute myeloid leukemia","STR:endometrioid_adenocarcinoma_partial_mucinous","gain","vehicle_untreated_liquid","STR","STR:endometrioid_adenocarcinoma_partial_mucinous","STR_NON_TOCCATO","nessuna"
"cgroup_L5_048806a6","COMBO:il-13+staphylococcus epidermidis||gain||vehicle_untreated",1,4,"GSE173902","Interleukin-13","COMBO:il-13+staphylococcus epidermidis","gain","vehicle_untreated","COMBO","COMBO:il-13+staphylococcus epidermidis","GIA_CANONICO","nessuna"
"cgroup_L5_048e9526","STR:lenti_nicd3||gain||vehicle_untreated_ownbase",1,5,"GSE168126","MED12","STR:lenti_nicd3","gain","vehicle_untreated_ownbase","STR","STR:lenti_nicd3","STR_NON_TOCCATO","nessuna"
"cgroup_L5_0490681e","STR:lactoferrin||gain||vehicle_untreated",2,12,"GSE171390;GSE208331","Lactoferrin","STR:lactoferrin","gain","vehicle_untreated","anchor","STR:lactoferrin","STR_NON_TOCCATO","nessuna"
"cgroup_L5_049a957d","STR:tumoral||gain||vehicle_untreated",1,9,"GSE80463","colorectal cancer","STR:tumoral","gain","vehicle_untreated","STR","STR:tumoral","STR_NON_TOCCATO","nessuna"
"cgroup_L5_049be823","CHEBI:24261||block||control sirna",1,5,"GSE200312","Receptors, Glucocorticoid","CHEBI:24261","block","control sirna","onto","CHEBI:24261","GIA_CANONICO","nessuna"
"cgroup_L5_049e3c45","STR:bach1_sirna||block||sicontrol",1,2,"GSE224730","TRN-GTT2-1","STR:bach1_sirna","block","sicontrol","STR","STR:bach1_sirna","STR_NON_TOCCATO","nessuna"
"cgroup_L5_04a8444e","CHEBI:27641||gain||no treat",1,2,"GSE43070","<em>N</em>-acetyl-<small>D</small>-glucosamine 4-sulfate","CHEBI:27641","gain","no treat","onto","CHEBI:27641","GIA_CANONICO","nessuna"
"cgroup_L5_04afb012","STR:lncrna_ak096729_sirna||block||control sirna",1,9,"GSE129950","colorectal cancer","STR:lncrna_ak096729_sirna","block","control sirna","STR","STR:lncrna_ak096729_sirna","STR_NON_TOCCATO","nessuna"
"cgroup_L5_04b6e0d3","STR:gal3sh||gain||vehicle_untreated",1,12,"GSE173784","PPP1R1AP2","STR:gal3sh","gain","vehicle_untreated","STR","STR:gal3sh","STR_NON_TOCCATO","nessuna"
"cgroup_L5_04beb4fe","CHEMBL:CHEMBL3989914||gain||vehicle_untreated",2,315,"GSE186341;GSE199800","GLESATINIB","CHEMBL:CHEMBL3989914","gain","vehicle_untreated","onto","CHEMBL:CHEMBL3989914","GIA_CANONICO","nessuna"
"cgroup_L5_04c3ad0c","NCBITaxon:1335626||gain||vehicle_untreated",1,5,"GSE253542","mers-cov","NCBITaxon:1335626","gain","vehicle_untreated","onto","NCBITaxon:1335626","GIA_CANONICO","nessuna"
"cgroup_L5_04d18906","CHEBI:31709||gain||h o",1,6,"GSE227970","iohexol","CHEBI:31709","gain","h o","onto","CHEBI:31709","GIA_CANONICO","nessuna"
"cgroup_L5_04d3b8a7","HGNC:9902||block||wild type",1,2,"GSE225633",NA,"HGNC:9902","block","wild type","onto","HGNC:9902","GIA_CANONICO","nessuna"
"cgroup_L5_04d969ae","STR:ionizing_radiation||gain||vehicle_untreated",1,7,"GSE130727","heat shock","STR:ionizing_radiation","gain","vehicle_untreated","STR","STR:ionizing_radiation","STR_NON_TOCCATO","nessuna"
"cgroup_L5_04db5266","STR:mir_375||gain||vehicle_untreated",1,8,"GSE234110","MIR375","STR:mir_375","gain","vehicle_untreated","STR","STR:mir_375","STR_NON_TOCCATO","nessuna"
"cgroup_L5_04dee92f","STR:shcdk7_2||gain||shnull",1,4,"GSE164933","hyocholate","STR:shcdk7_2","gain","shnull","STR","STR:shcdk7_2","STR_NON_TOCCATO","nessuna"
"cgroup_L5_04e574b7","STR:asxl1_depleted||gain||vehicle_untreated",1,14,"GSE196860","ALOX12B","STR:asxl1_depleted","gain","vehicle_untreated","STR","STR:asxl1_depleted","STR_NON_TOCCATO","nessuna"
"cgroup_L5_04ed88e1","COMBO:dha+tgf-beta1||gain||vehicle_untreated",1,6,"GSE199688","<i>all</i>-<i>cis</i>-docosa-4,7,10,13,16,19-hexaenoic acid","COMBO:dha+tgf-beta1","gain","vehicle_untreated","COMBO","COMBO:dha+tgf-beta1","GIA_CANONICO","nessuna"
"cgroup_L5_04f010e7","HGNC:11769||gain||n a+sicontrol",1,4,"GSE83786","Met-tRNA<small><sup>Met</small></sup>","HGNC:11769","gain","n a+sicontrol","onto","HGNC:11769","GIA_CANONICO","nessuna"
"cgroup_L5_04f3a14b","COMBO:bak+bax||block||empty crispr",1,12,"GSE196610","BAK1","COMBO:bak+bax","block","empty crispr","COMBO","COMBO:bak+bax","GIA_CANONICO","nessuna"
"cgroup_L5_04f4657e","STR:kras_g12v||gain||lacz",1,5,"GSE120566","KRAS","STR:kras_g12v","gain","lacz","STR","STR:kras_g12v","STR_NON_TOCCATO","nessuna"
"cgroup_L5_04f679be","HGNC:11753||gain||vehicle_untreated",1,18,"GSE218827","dimethyl sulfoxide","HGNC:11753","gain","vehicle_untreated","onto","HGNC:11753","GIA_CANONICO","nessuna"
"cgroup_L5_04f75cef","HGNC:9884||gain||vehicle_untreated",1,3,"GSE84504","RGS5","HGNC:9884","gain","vehicle_untreated","onto","HGNC:9884","GIA_CANONICO","nessuna"
"cgroup_L5_04f877e8","STR:dbpr728||gain||vehicle_untreated",1,25,"GSE242151","dbpr728 24h","STR:dbpr728","gain","vehicle_untreated","STR","STR:dbpr728","STR_NON_TOCCATO","nessuna"
