"id_a","id_b","chiave","tier","entrambi_nel_corpus","blocco"
"CHEBI:7566","CHEMBL:CHEMBL290960","nifurtimox","T1_canonico_canonico",FALSE,"chebi_stars<3"
"CHEBI:7566","MeSH:D009547","nifurtimox","T1_canonico_canonico",FALSE,"chebi_stars<3"
"CHEBI:7569","CHEMBL:CHEMBL405862","nigericin","T1_canonico_canonico",FALSE,""
"CHEBI:7569","MeSH:D009550","nigericin","T1_canonico_canonico",FALSE,""
"CHEBI:75984","CHEMBL:CHEMBL652","flecainide","T1_canonico_canonico",FALSE,""
"CHEBI:75984","MeSH:D005424","flecainide","T1_canonico_canonico",FALSE,""
"CHEBI:75998","CHEMBL:CHEMBL2103875","trametinib","T1_canonico_canonico",FALSE,""
"CHEBI:7602","CHEMBL:CHEMBL225698","hexamethoxyflavone","T2_canonico_alias",FALSE,""
"CHEBI:7602","CHEMBL:CHEMBL76447","nobiletin","T1_canonico_canonico",FALSE,""
"CHEBI:76277","CHEMBL:CHEMBL316040","tepoxalin","T1_canonico_canonico",FALSE,""
"CHEBI:76607","CHEMBL:CHEMBL2103873","macitentan","T1_canonico_canonico",FALSE,""
"CHEBI:76612","CHEMBL:CHEMBL1873475","ibrutinib","T1_canonico_canonico",FALSE,""
"CHEBI:77013","CHEMBL:CHEMBL26260","betanaphthoflavone","T1_canonico_canonico",FALSE,""
"CHEBI:77013","MeSH:D019324","betanaphthoflavone","T1_canonico_canonico",FALSE,""
"CHEBI:77092","CHEMBL:CHEMBL37161","fenbendazole","T1_canonico_canonico",FALSE,""
"CHEBI:77092","MeSH:D005273","fenbendazole","T1_canonico_canonico",FALSE,""
"CHEBI:7754","MeSH:D009841","oligonucleotide","T2_canonico_alias",FALSE,""
"CHEBI:77702","HGNC:11132","snap","T3_alias_alias",FALSE,""
"CHEBI:77702","MeSH:D026423","snitrosonacetylpenicillamine","T2_canonico_alias",FALSE,""
"CHEBI:77936","CHEMBL:CHEMBL1562779","tofa","T2_canonico_alias",FALSE,""
"CHEMBL:CHEMBL3188386","CHEBI:78030","lgk974","T2_canonico_alias",TRUE,""
"CHEBI:78432","CHEMBL:CHEMBL2403108","ceritinib","T1_canonico_canonico",FALSE,""
"CHEBI:78543","CHEMBL:CHEMBL1171837","ponatinib","T1_canonico_canonico",FALSE,""
"CHEBI:7872","CHEMBL:CHEMBL395429","oxytocin","T1_canonico_canonico",FALSE,""
"CHEBI:7872","MeSH:D010121","oxytocin","T1_canonico_canonico",FALSE,""
"CHEBI:78741","CHEMBL:CHEMBL337702","oxidopamine","T1_canonico_canonico",FALSE,""
"CHEBI:78741","MeSH:D006892","hydroxydopamine","T3_alias_alias",FALSE,""
"CHEBI:78741","MeSH:D016627","oxidopamine","T1_canonico_canonico",FALSE,""
"CHEBI:79090","CHEMBL:CHEMBL278041","sb202190","T1_canonico_canonico",FALSE,""
"CHEBI:79369","CHEMBL:CHEMBL1972860","elesclomol","T1_canonico_canonico",FALSE,""
"CHEBI:7939","CHEMBL:CHEMBL540445","parthenolide","T1_canonico_canonico",FALSE,""
"CHEBI:80025","CHEMBL:CHEMBL1208572","salinomycin","T1_canonico_canonico",FALSE,"chebi_stars<3"
"CHEMBL:CHEMBL437472","CHEBI:80240","endothelin1","T2_canonico_alias",TRUE,"chebi_stars<3"
"CHEBI:80240","HGNC:3176","endothelin1","T1_canonico_canonico",FALSE,"chebi_stars<3"
"CHEBI:80240","MeSH:D019332","endothelin1","T1_canonico_canonico",FALSE,"chebi_stars<3"
"HGNC:9234","CHEBI:80341","crsp1","T3_alias_alias",FALSE,"chebi_stars<3"
"CHEBI:80630","CHEMBL:CHEMBL481","irinotecan","T1_canonico_canonico",FALSE,""
"CHEBI:80630","MeSH:D000077146","irinotecan","T1_canonico_canonico",FALSE,""
"CHEBI:8064","CHEMBL:CHEMBL170988","phenformin","T1_canonico_canonico",FALSE,""
"CHEBI:8064","MeSH:D010629","phenformin","T1_canonico_canonico",FALSE,""
"MeSH:D010634","CHEBI:8069","phenobarbital","T1_canonico_canonico",FALSE,""
"MeSH:D010634","CHEBI:8070","phenobarbitalsodium","T2_canonico_alias",FALSE,""
"CHEBI:80716","CHEMBL:CHEMBL1256416","aplysiatoxin","T1_canonico_canonico",FALSE,""
"CHEBI:80805","CHEMBL:CHEMBL250785","cinobufagin","T1_canonico_canonico",FALSE,"chebi_stars<3"
"CHEBI:8093","CHEMBL:CHEMBL1215","phenylephrine","T1_canonico_canonico",FALSE,""
"CHEBI:8093","MeSH:D010656","phenylephrine","T1_canonico_canonico",FALSE,""
"CHEBI:81068","CHEMBL:CHEMBL9470","shikonin","T1_canonico_canonico",FALSE,"chebi_stars<3"
"CHEBI:81528","CHEMBL:CHEMBL567175","naltrindole","T1_canonico_canonico",FALSE,"chebi_stars<3"
"CHEBI:81569","CHEMBL:CHEMBL4297955","folliclestimulatinghormone","T2_canonico_alias",FALSE,"chebi_stars<3"
"CHEBI:81569","MeSH:D005640","folliclestimulatinghormone","T1_canonico_canonico",FALSE,"chebi_stars<3"
"CHEBI:81571","HGNC:6553","leptin","T1_canonico_canonico",FALSE,"chebi_stars<3"
"CHEBI:81571","MeSH:D020738","leptin","T1_canonico_canonico",FALSE,"chebi_stars<3"
"CHEBI:81572","HGNC:13633","adiponectin","T2_canonico_alias",FALSE,"chebi_stars<3"
"CHEBI:81572","MeSH:D052242","adiponectin","T1_canonico_canonico",FALSE,"chebi_stars<3"
"CHEBI:81579","HGNC:3415","erythropoietin","T1_canonico_canonico",FALSE,"chebi_stars<3"
"CHEBI:81579","MeSH:D004921","erythropoietin","T1_canonico_canonico",FALSE,"chebi_stars<3"
"CHEBI:81580","HGNC:9445","prolactin","T1_canonico_canonico",FALSE,"chebi_stars<3"
"CHEBI:81580","MeSH:D011388","prolactin","T1_canonico_canonico",FALSE,"chebi_stars<3"
"CHEBI:8228","CHEMBL:CHEMBL595","pioglitazone","T1_canonico_canonico",FALSE,""
"CHEBI:8228","MeSH:D000077205","pioglitazone","T1_canonico_canonico",FALSE,""
"CHEBI:82297","MeSH:D053260","carbonblack","T2_canonico_alias",FALSE,""
"CHEBI:82720","CHEMBL:CHEMBL2107830","empagliflozin","T1_canonico_canonico",FALSE,""
"CHEBI:82755","CHEMBL:CHEMBL4802230","mertansine","T1_canonico_canonico",FALSE,""
"CHEBI:82755","MeSH:D008453","mertansine","T2_canonico_alias",FALSE,""
"CHEBI:82977","CHEMBL:CHEMBL2023898","daclatasvir","T1_canonico_canonico",FALSE,""
"CHEBI:83766","CHEMBL:CHEMBL521686","olaparib","T1_canonico_canonico",FALSE,""
"CHEBI:8378","CHEMBL:CHEMBL131","prednisolone","T1_canonico_canonico",FALSE,""
"CHEBI:8378","MeSH:D011239","prednisolone","T1_canonico_canonico",FALSE,""
"CHEBI:8382","CHEMBL:CHEMBL635","prednisone","T1_canonico_canonico",FALSE,""
"CHEBI:8382","MeSH:D011241","prednisone","T1_canonico_canonico",FALSE,""
"CHEBI:84050","CHEMBL:CHEMBL450449","trabectedin","T1_canonico_canonico",FALSE,""
"CHEBI:84050","MeSH:D000077606","trabectedin","T1_canonico_canonico",FALSE,""
"CHEBI:84327","CHEMBL:CHEMBL1256459","torin1","T1_canonico_canonico",FALSE,""
"CHEBI:84491","CHEMBL:CHEMBL4297812","polyipolyc","T3_alias_alias",FALSE,""
"CHEBI:84491","MeSH:D011070","polyic","T1_canonico_canonico",FALSE,""
"CHEBI:8499","CHEMBL:CHEMBL452861","propanolol","T3_alias_alias",FALSE,""
"CHEBI:8499","MeSH:D011433","propanolol","T3_alias_alias",FALSE,""
"CHEBI:85164","CHEMBL:CHEMBL502835","nintedanib","T1_canonico_canonico",FALSE,""
"CHEBI:85990","CHEMBL:CHEMBL483254","panobinostat","T1_canonico_canonico",FALSE,""
"CHEBI:85990","MeSH:D000077767","panobinostat","T1_canonico_canonico",FALSE,""
"CHEBI:85993","CHEMBL:CHEMBL189963","palbociclib","T1_canonico_canonico",FALSE,""
"CHEBI:85994","CHEMBL:CHEMBL1289601","lenvatinib","T1_canonico_canonico",FALSE,""
"CHEBI:86319","CHEMBL:CHEMBL5095206","25hydroxyergocalciferol","T2_canonico_alias",FALSE,""
"CHEBI:86319","MeSH:D015652","25hydroxyvitamind2","T1_canonico_canonico",FALSE,""
"CHEBI:86474","CHEMBL:CHEMBL4297422","ro4929097","T2_canonico_alias",FALSE,""
"CHEBI:8673","CHEMBL:CHEMBL36","pyrimethamine","T1_canonico_canonico",FALSE,""
"CHEBI:8673","MeSH:D011739","pyrimethamine","T1_canonico_canonico",FALSE,""
"CHEBI:8688","CHEMBL:CHEMBL1908377","pyrviniumpamoate","T1_canonico_canonico",FALSE,"chebi_stars<3"
"CHEBI:8772","CHEMBL:CHEMBL81","raloxifene","T1_canonico_canonico",FALSE,""
"CHEBI:8772","MeSH:D020849","raloxifene","T2_canonico_alias",FALSE,""
"CHEBI:88249","CHEMBL:CHEMBL507361","pd0325901","T2_canonico_alias",FALSE,""
"CHEBI:88542","CHEMBL:CHEMBL459008","butylparaben","T1_canonico_canonico",FALSE,"chebi_stars<3"
"CHEBI:89324","CHEMBL:CHEMBL1590076","2425dihydroxycholecalciferol","T3_alias_alias",FALSE,"chebi_stars<3"
"CHEBI:89324","MeSH:D015650","2425dihydroxyvitamind3","T2_canonico_alias",FALSE,"chebi_stars<3"
"CHEBI:90195","CHEMBL:CHEMBL235191","tacedinaline","T1_canonico_canonico",FALSE,""
"CHEBI:90197","CHEMBL:CHEMBL450786","pha665752","T1_canonico_canonico",FALSE,""
"CHEBI:90217","CHEMBL:CHEMBL2105709","vanflyta","T3_alias_alias",FALSE,""
"CHEBI:90217","CHEMBL:CHEMBL576982","quizartinib","T1_canonico_canonico",FALSE,""
"CHEBI:90227","CHEMBL:CHEMBL1614701","selumetinib","T1_canonico_canonico",FALSE,""
"CHEBI:90295","CHEMBL:CHEMBL1230020","plx4720","T1_canonico_canonico",FALSE,""
"CHEBI:90524","CHEMBL:CHEMBL573339","pi103","T1_canonico_canonico",FALSE,""
"CHEBI:90626","CHEMBL:CHEMBL496102","amg208","T1_canonico_canonico",FALSE,""
"CHEBI:90683","CHEMBL:CHEMBL514201","talmapimod","T1_canonico_canonico",FALSE,""
"CHEBI:90693","CHEMBL:CHEMBL100473","u0126","T1_canonico_canonico",FALSE,""
"CHEBI:90695","CHEMBL:CHEMBL1725279","sp600125","T2_canonico_alias",FALSE,""
"CHEBI:90705","CHEMBL:CHEMBL10","sb203580","T1_canonico_canonico",FALSE,""
"CHEBI:90848","CHEMBL:CHEMBL239226","act333679","T2_canonico_alias",FALSE,""
"CHEBI:90851","CHEMBL:CHEMBL2146883","gdc0973","T3_alias_alias",FALSE,""
"CHEBI:90879","CHEMBL:CHEMBL235668","tipiracil","T1_canonico_canonico",FALSE,""
"CHEBI:90936","CHEMBL:CHEMBL1738797","alectinib","T1_canonico_canonico",FALSE,""
"CHEBI:90943","CHEMBL:CHEMBL3353410","osimertinib","T1_canonico_canonico",FALSE,""
"CHEBI:91090","CHEMBL:CHEMBL2106049","charcoal","T2_canonico_alias",FALSE,""
"CHEBI:91090","MeSH:D002606","charcoal","T1_canonico_canonico",FALSE,""
"CHEBI:91091","CHEMBL:CHEMBL412142","chir99021","T2_canonico_alias",FALSE,""
"CHEBI:91329","CHEMBL:CHEMBL1801204","azd8055","T1_canonico_canonico",FALSE,""
"CHEBI:91333","CHEMBL:CHEMBL1908394","gsk461364","T1_canonico_canonico",FALSE,""
"CHEBI:91414","CHEMBL:CHEMBL1976040","adavosertib","T1_canonico_canonico",FALSE,""
"CHEBI:91418","CHEMBL:CHEMBL1230609","foretinib","T1_canonico_canonico",FALSE,""
"CHEBI:91435","CHEMBL:CHEMBL223360","linifanib","T1_canonico_canonico",FALSE,""
"CHEBI:91440","CHEMBL:CHEMBL3991927","hmn214","T1_canonico_canonico",FALSE,""
"CHEBI:91450","CHEMBL:CHEMBL3545097","sapanisertib","T1_canonico_canonico",FALSE,""
"CHEBI:91451","CHEMBL:CHEMBL558752","chir265","T2_canonico_alias",FALSE,""
"CHEBI:9150","CHEMBL:CHEMBL1064","simvastatin","T1_canonico_canonico",FALSE,""
"CHEBI:9150","MeSH:D019821","simvastatin","T1_canonico_canonico",FALSE,""
"CHEBI:9168","CHEMBL:CHEMBL413","sirolimus","T1_canonico_canonico",FALSE,""
"CHEBI:9168","MeSH:D020123","sirolimus","T1_canonico_canonico",FALSE,""
"CHEBI:92223","CHEMBL:CHEMBL2103863","abexinostat","T1_canonico_canonico",FALSE,""
"CHEMBL:CHEMBL47050","CHEBI:92278","r16341","T3_alias_alias",FALSE,"chebi_stars<3"
"CHEBI:9233","CHEMBL:CHEMBL267930","spiperone","T1_canonico_canonico",FALSE,""
"CHEBI:9233","MeSH:D013134","spiperone","T1_canonico_canonico",FALSE,"mesh_troppo_alto"
"CHEBI:92511","CHEMBL:CHEMBL534","ketotifen","T1_canonico_canonico",FALSE,""
"CHEBI:92511","MeSH:D007665","ketotifen","T1_canonico_canonico",FALSE,""
"CHEBI:94186","CHEMBL:CHEMBL2018302","tubastatina","T1_canonico_canonico",FALSE,""
"CHEBI:94287","CHEMBL:CHEMBL401989","erastin","T1_canonico_canonico",FALSE,""
"CHEBI:9453","CHEMBL:CHEMBL17157","terfenadine","T1_canonico_canonico",FALSE,"chebi_stars<3"
"CHEBI:9453","MeSH:D016593","terfenadine","T1_canonico_canonico",FALSE,"chebi_stars<3"
"CHEBI:94573","CHEMBL:CHEMBL1628688","zibotentan","T1_canonico_canonico",FALSE,""
"CHEBI:94770","CHEMBL:CHEMBL2354444","pirarubicin","T1_canonico_canonico",FALSE,""
"CHEBI:94771","CHEMBL:CHEMBL2105763","quisinostat","T1_canonico_canonico",FALSE,""
"CHEBI:94793","CHEMBL:CHEMBL2107832","pimasertib","T1_canonico_canonico",FALSE,""
"CHEMBL:CHEMBL1401","CHEBI:94807","nitazoxanida","T3_alias_alias",FALSE,"chebi_stars<3"
"CHEBI:9495","CHEMBL:CHEMBL120563","thiram","T1_canonico_canonico",FALSE,""
"CHEBI:9495","MeSH:D013893","thiram","T1_canonico_canonico",FALSE,""
"CHEBI:9505","CHEMBL:CHEMBL1185260","nitrobluetetrazolium","T2_canonico_alias",FALSE,""
"CHEBI:9505","CHEMBL:CHEMBL403063","nitrobluetetrazoliumchloride","T2_canonico_alias",FALSE,""
"CHEBI:9505","MeSH:D009580","nitrobluetetrazolium","T2_canonico_alias",FALSE,""
"CHEBI:95060","CHEMBL:CHEMBL2103840","dinaciclib","T1_canonico_canonico",FALSE,""
"CHEBI:95071","CHEMBL:CHEMBL1851943","pracinostat","T1_canonico_canonico",FALSE,""
"CHEBI:95073","CHEMBL:CHEMBL2364628","ricolinostat","T1_canonico_canonico",FALSE,""
"CHEBI:95093","CHEMBL:CHEMBL1236962","omipalisib","T1_canonico_canonico",FALSE,""
"CHEBI:9513","CHEMBL:CHEMBL468","distaval","T3_alias_alias",FALSE,""
"CHEBI:9516","CHEMBL:CHEMBL96926","thapsigargin","T1_canonico_canonico",FALSE,""
"CHEBI:9516","MeSH:D019284","thapsigargin","T1_canonico_canonico",FALSE,""
"CHEBI:95341","CHEMBL:CHEMBL2105759","baricitinib","T1_canonico_canonico",FALSE,""
"CHEBI:9555","CHEMBL:CHEMBL727","thioguanine","T2_canonico_alias",FALSE,""
"CHEBI:9555","MeSH:D013866","thioguanine","T2_canonico_alias",FALSE,""
"CHEBI:9570","CHEMBL:CHEMBL671","thiotepa","T1_canonico_canonico",FALSE,"chebi_stars<3"
"CHEBI:9570","MeSH:D013852","thiotepa","T1_canonico_canonico",FALSE,"chebi_stars<3"
"CHEBI:9574","CHEMBL:CHEMBL2108110","thrombin","T1_canonico_canonico",FALSE,"chebi_stars<3"
"CHEBI:9574","MeSH:D013917","thrombin","T1_canonico_canonico",FALSE,"chebi_stars<3"
"MeSH:D013961","CHEBI:9584","thyroidgland","T2_canonico_alias",FALSE,"mesh_troppo_alto"
"CHEBI:9588","CHEMBL:CHEMBL833","ticlopidine","T1_canonico_canonico",FALSE,""
"CHEBI:9588","MeSH:D013988","ticlopidine","T1_canonico_canonico",FALSE,""
"CHEBI:9652","CHEMBL:CHEMBL3989843","tranilcipromina","T3_alias_alias",FALSE,""
"CHEBI:9652","MeSH:D014191","transamine","T3_alias_alias",FALSE,""
"CHEBI:9667","CHEMBL:CHEMBL1451","triamcinolone","T1_canonico_canonico",FALSE,""
"CHEBI:9667","MeSH:D014221","triamcinolone","T1_canonico_canonico",FALSE,""
"CHEBI:9747","CHEMBL:CHEMBL463763","triptolide","T1_canonico_canonico",FALSE,"chebi_stars<3"
"CHEBI:9753","CHEMBL:CHEMBL408","troglitazone","T1_canonico_canonico",FALSE,""
"CHEBI:9753","MeSH:D000077288","troglitazone","T1_canonico_canonico",FALSE,""
"CHEBI:9948","CHEMBL:CHEMBL6966","verapamilo","T3_alias_alias",FALSE,""
"HGNC:6001","CHEMBL:CHEMBL1201438","interleukin2","T2_canonico_alias",FALSE,""
"HGNC:399","CHEMBL:CHEMBL1201451","albumin","T2_canonico_alias",FALSE,""
"CHEMBL:CHEMBL1201556","HGNC:8800","pdgfb","T2_canonico_alias",TRUE,""
"CHEMBL:CHEMBL1201556","MeSH:D000077214","becaplermin","T1_canonico_canonico",FALSE,""
"CHEMBL:CHEMBL1201556","MeSH:D020574","pdgfb","T3_alias_alias",FALSE,""
"HGNC:5438","CHEMBL:CHEMBL1201564","interferongamma","T2_canonico_alias",FALSE,""
"CHEMBL:CHEMBL1201567","MeSH:D000069585","filgrastim","T1_canonico_canonico",FALSE,""
"CHEMBL:CHEMBL1201576","MeSH:D000069283","rituximab","T1_canonico_canonico",FALSE,""
"CHEMBL:CHEMBL1201577","MeSH:D000068818","cetuximab","T1_canonico_canonico",FALSE,""
"CHEMBL:CHEMBL1201580","MeSH:D000068879","adalimumab","T1_canonico_canonico",FALSE,""
"CHEMBL:CHEMBL1201583","HGNC:6804","ct16","T3_alias_alias",TRUE,""
"CHEMBL:CHEMBL1201583","MeSH:D000068258","bevacizumab","T1_canonico_canonico",FALSE,""
"CHEMBL:CHEMBL1201608","MeSH:D016853","muromonabcd3","T1_canonico_canonico",FALSE,""
"HGNC:6081","CHEMBL:CHEMBL1201631","insulin","T2_canonico_alias",FALSE,""
"CHEMBL:CHEMBL1201823","MeSH:D000069594","abatacept","T1_canonico_canonico",FALSE,""
"CHEMBL:CHEMBL1201824","HGNC:4065","alphaglucosidase","T2_canonico_alias",FALSE,""
"CHEMBL:CHEMBL1201824","MeSH:D000520","alphaglucosidase","T3_alias_alias",FALSE,""
"CHEMBL:CHEMBL1201827","MeSH:D000077544","panitumumab","T1_canonico_canonico",FALSE,""
"CHEMBL:CHEMBL1201835","MeSH:D000069549","ustekinumab","T1_canonico_canonico",FALSE,""
"HGNC:9955","CHEMBL:CHEMBL1233","rela","T2_canonico_alias",FALSE,""
"CHEMBL:CHEMBL1237023","MeSH:D000069448","denosumab","T1_canonico_canonico",FALSE,""
"CHEMBL:CHEMBL1401","NCBITaxon:421289","alinia","T2_canonico_alias",FALSE,"taxon_sopra_specie"
"MeSH:D010634","CHEMBL:CHEMBL149972","phenobarbitalsodium","T2_canonico_alias",FALSE,""
"HGNC:6018","CHEMBL:CHEMBL2074847","interleukin6","T1_canonico_canonico",FALSE,""
"MeSH:D015850","CHEMBL:CHEMBL2074847","interleukin6","T1_canonico_canonico",FALSE,""
"HGNC:5992","CHEMBL:CHEMBL2074848","interleukin1beta","T1_canonico_canonico",FALSE,""
"HGNC:6005","CHEMBL:CHEMBL2107855","interleukin21","T2_canonico_alias",FALSE,""
"CHEMBL:CHEMBL2107881","HGNC:2434","gmcsf","T3_alias_alias",TRUE,""
"CHEMBL:CHEMBL2107881","MeSH:D016178","gmcsf","T3_alias_alias",FALSE,""
"HGNC:5986","CHEMBL:CHEMBL2108034","il18","T2_canonico_alias",FALSE,""
"HGNC:9071","CHEMBL:CHEMBL2108131","plasminogen","T1_canonico_canonico",FALSE,""
"CHEMBL:CHEMBL2108180","HGNC:11929","tnfsf13b","T2_canonico_alias",FALSE,""
"CHEMBL:CHEMBL2108239","HGNC:2432","csf1","T2_canonico_alias",TRUE,""
"CHEMBL:CHEMBL2108239","MeSH:D016173","csf1","T3_alias_alias",FALSE,""
"HGNC:11768","CHEMBL:CHEMBL2108269","transforminggrowthfactorbeta2","T2_canonico_alias",FALSE,""
"HGNC:3229","CHEMBL:CHEMBL2108314","epidermalgrowthfactor","T2_canonico_alias",FALSE,""
"HGNC:6011","CHEMBL:CHEMBL2108469","interleukin3","T2_canonico_alias",FALSE,""
"CHEMBL:CHEMBL2108494","MeSH:D007372","interferon","T2_canonico_alias",FALSE,""
"CHEMBL:CHEMBL2108510","MeSH:D016899","interferonbeta","T1_canonico_canonico",FALSE,""
"HGNC:1074","CHEMBL:CHEMBL2108594","bmp7","T2_canonico_alias",FALSE,""
"MeSH:D013961","CHEMBL:CHEMBL2108878","thyroid","T2_canonico_alias",FALSE,"mesh_troppo_alto"
"HGNC:7132","CHEMBL:CHEMBL2109474","trx1","T2_canonico_alias",FALSE,""
"CHEMBL:CHEMBL265582","HGNC:11892","tnfalpha","T2_canonico_alias",TRUE,""
"CHEMBL:CHEMBL265582","MeSH:D014409","tnfalpha","T2_canonico_alias",FALSE,""
"MeSH:D010634","CHEMBL:CHEMBL40","phenobarbital","T1_canonico_canonico",FALSE,""
"HGNC:11935","CHEMBL:CHEMBL4297718","cd40ligand","T1_canonico_canonico",FALSE,"nome_ombrello"
"CHEMBL:CHEMBL4297771","HGNC:5962","interleukin10","T1_canonico_canonico",TRUE,""
"CHEMBL:CHEMBL4297771","MeSH:D016753","interleukin10","T1_canonico_canonico",FALSE,""
"HGNC:6023","CHEMBL:CHEMBL4297772","interleukin7","T1_canonico_canonico",FALSE,""
"HGNC:8941","CHEMBL:CHEMBL4297879","serpina1","T2_canonico_alias",FALSE,""
"CHEMBL:CHEMBL4297912","MeSH:D001644","bifidobacterium","T2_canonico_alias",FALSE,""
"CHEMBL:CHEMBL4297912","NCBITaxon:1678","bifidobacterium","T2_canonico_alias",FALSE,"taxon_sopra_specie"
"HGNC:3665","CHEMBL:CHEMBL4297954","fibroblastgrowthfactor1","T1_canonico_canonico",FALSE,""
"CHEMBL:CHEMBL4297989","HGNC:5977","il15","T2_canonico_alias",TRUE,""
"CHEMBL:CHEMBL4297989","MeSH:D019409","il15","T3_alias_alias",FALSE,""
"HGNC:270","CHEMBL:CHEMBL4298069","polyadpribosepolymerase1","T1_canonico_canonico",FALSE,""
"CHEMBL:CHEMBL4298070","HGNC:17635","cd274","T2_canonico_alias",FALSE,""
"CHEMBL:CHEMBL4298070","MeSH:D060890","programmedcelldeath1ligand1","T2_canonico_alias",FALSE,""
"CHEMBL:CHEMBL437472","HGNC:3176","endothelin1","T2_canonico_alias",FALSE,""
"CHEMBL:CHEMBL437472","MeSH:D016232","endothelin","T2_canonico_alias",FALSE,"mesh_troppo_alto"
"CHEMBL:CHEMBL437472","MeSH:D019332","endothelin1","T2_canonico_alias",FALSE,""
"CHEMBL:CHEMBL447086","MeSH:D013328","strophanthin","T2_canonico_alias",FALSE,""
"CHEMBL:CHEMBL47050","MeSH:D010395","penfluridol","T1_canonico_canonico",FALSE,""
"HGNC:1069","CHEMBL:CHEMBL6068575","bonemorphogeneticprotein2","T1_canonico_canonico",FALSE,""
"HGNC:3676","CHEMBL:CHEMBL6068603","fibroblastgrowthfactor2","T2_canonico_alias",FALSE,""
"HGNC:10258","MeSH:D057094","rarrelatedorphanreceptora","T2_canonico_alias",FALSE,""
"HGNC:10260","MeSH:D057132","rarrelatedorphanreceptorc","T2_canonico_alias",FALSE,""
"HGNC:10555","MeSH:D000067698","ataxin2","T1_canonico_canonico",FALSE,""
"HGNC:10632","MeSH:D018946","rantes","T3_alias_alias",FALSE,""
"HGNC:1069","MeSH:D055396","bonemorphogeneticprotein2","T1_canonico_canonico",FALSE,""
"HGNC:1071","MeSH:D055415","bonemorphogeneticprotein4","T1_canonico_canonico",FALSE,""
"HGNC:1073","MeSH:D055418","bonemorphogeneticprotein6","T1_canonico_canonico",FALSE,""
"HGNC:1074","MeSH:D055419","bonemorphogeneticprotein7","T1_canonico_canonico",FALSE,""
"HGNC:10912","MeSH:D064486","solutecarrierfamily12member3","T1_canonico_canonico",FALSE,""
"HGNC:10991","MeSH:D033742","solutecarrierfamily25member5","T2_canonico_alias",FALSE,""
"HGNC:11094","MeSH:D049851","slug","T3_alias_alias",FALSE,""
"HGNC:11128","MeSH:D012908","snail","T3_alias_alias",FALSE,""
"HGNC:11179","MeSH:D000072105","superoxidedismutase1","T1_canonico_canonico",FALSE,""
"HGNC:11205","MeSH:D016329","sp1transcriptionfactor","T1_canonico_canonico",FALSE,""
"HGNC:11255","MeSH:D053495","secretedphosphoprotein1","T2_canonico_alias",FALSE,""
"HGNC:11362","MeSH:D050794","signaltransducerandactivatoroftranscription1","T2_canonico_alias",FALSE,""
"HGNC:11364","MeSH:D050796","signaltransducerandactivatoroftranscription3","T2_canonico_alias",FALSE,""
"HGNC:11730","MeSH:D019098","telomerasereversetranscriptase","T2_canonico_alias",FALSE,""
"HGNC:11742","MeSH:D050656","transcriptionfactorap2alpha","T2_canonico_alias",FALSE,""
"HGNC:11744","MeSH:D050656","transcriptionfactorap2gamma","T2_canonico_alias",FALSE,""
"HGNC:11765","MeSH:D016211","transforminggrowthfactoralpha","T1_canonico_canonico",FALSE,""
"HGNC:11766","MeSH:D016212","tgfbeta","T3_alias_alias",FALSE,""
"HGNC:11766","MeSH:D053773","transforminggrowthfactorbeta1","T1_canonico_canonico",FALSE,""
"HGNC:11768","MeSH:D053781","transforminggrowthfactorbeta2","T1_canonico_canonico",FALSE,""
"HGNC:11769","MeSH:D053782","transforminggrowthfactorbeta3","T1_canonico_canonico",FALSE,""
"HGNC:11847","MeSH:D051194","tolllikereceptor1","T1_canonico_canonico",FALSE,""
"HGNC:11892","MeSH:D014409","tumornecrosisfactor","T2_canonico_alias",FALSE,""
"HGNC:11920","MeSH:D019014","fascellsurfacedeathreceptor","T2_canonico_alias",FALSE,""
"HGNC:11925","MeSH:D053221","tnfsuperfamilymember10","T2_canonico_alias",FALSE,""
"HGNC:11926","MeSH:D053245","tnfsuperfamilymember11","T2_canonico_alias",FALSE,""
"HGNC:11935","MeSH:D023201","cd40ligand","T1_canonico_canonico",FALSE,"nome_ombrello"
"HGNC:11935","MeSH:D053307","higm1","T3_alias_alias",FALSE,""
"HGNC:11936","MeSH:D053222","fasligand","T2_canonico_alias",FALSE,"nome_ombrello"
"HGNC:12362","MeSH:D000077004","hamartin","T3_alias_alias",FALSE,""
"HGNC:12363","MeSH:D000077005","tuberin","T3_alias_alias",FALSE,""
"HGNC:12428","MeSH:D051879","twistfamilybhlhtranscriptionfactor1","T2_canonico_alias",FALSE,""
"HGNC:12440","MeSH:D053634","tyrosinekinase2","T2_canonico_alias",FALSE,""
"HGNC:1246","MeSH:D015923","complementc1r","T1_canonico_canonico",FALSE,""
"HGNC:1247","MeSH:D003173","complementc1s","T1_canonico_canonico",FALSE,""
"HGNC:1248","MeSH:D003175","complementc2","T1_canonico_canonico",FALSE,""
"HGNC:12666","MeSH:D000074405","valosincontainingprotein","T1_canonico_canonico",FALSE,""
"HGNC:12680","MeSH:D042461","vascularendothelialgrowthfactora","T1_canonico_canonico",FALSE,""
"HGNC:12856","MeSH:D050986","yy1transcriptionfactor","T1_canonico_canonico",FALSE,""
"HGNC:13176","NCBITaxon:3378455","ikaros","T2_canonico_alias",FALSE,"taxon_sopra_specie"
"HGNC:1318","MeSH:D003176","complementc3","T1_canonico_canonico",FALSE,""
