"lib","n","ch_uguali","so_uguali"
"GSE89403s70_week_24-tb subjects-140727_i266_fcc4mhmacxx_rhumjlxtaadtraapei-210",2,TRUE,TRUE
"GSE89403s70_week_4-tb subjects-140727_i266_fcc4mhmacxx_rhumjlxtaadsraapei-209",2,TRUE,TRUE
"GSE89403s71_day_7-tb subjects-140727_i266_fcc4mhmacxx_rhumjlxtaadvraapei-212",2,TRUE,TRUE
"GSE89403s71_dx-tb subjects-140727_i266_fcc4mhmacxx_rhumjlxtaaduraapei-211",2,TRUE,TRUE
"GSE89403s71_week_24-tb subjects-140727_i266_fcc4mhmacxx_rhumjlxtaadxraapei-214",2,TRUE,TRUE
"GSE89403s71_week_4-tb subjects-140727_i266_fcc4mhmacxx_rhumjlxtaadwraapei-213",2,TRUE,TRUE
"GSE89403s72_day_7-tb subjects-140727_i266_fcc4mhmacxx_rhumjlxtaadyraapei-215",2,TRUE,TRUE
"GSE89403s72_week_24-tb subjects-140727_i266_fcc4mhmacxx_rhumjlxtaaearaapei-218",2,TRUE,TRUE
"GSE89403s72_week_4-tb subjects-140727_i266_fcc4mhmacxx_rhumjlxtaadzraapei-216",2,TRUE,TRUE
"GSE89403s73_day_7-tb subjects-140728_i175_fcc4mj2acxx_rhumjlxtaaecraapei-220",2,TRUE,TRUE
"GSE89403s73_dx-tb subjects-140727_i266_fcc4mhmacxx_rhumjlxtaaebraapei-219",2,TRUE,TRUE
"GSE89403s73_week_24-tb subjects-140728_i175_fcc4mj2acxx_rhumjlxtaaeeraapei-222",2,TRUE,TRUE
"GSE89403s73_week_4-tb subjects-140728_i175_fcc4mj2acxx_rhumjlxtaaedraapei-221",2,TRUE,TRUE
"GSE89403s76_day_7-tb subjects-140728_i175_fcc4mj2acxx_rhumjlxtaaegraapei-225",2,TRUE,TRUE
"GSE89403s76_dx-tb subjects-140728_i175_fcc4mj2acxx_rhumjlxtaaefraapei-223",2,TRUE,TRUE
"GSE89403s76_week_24-tb subjects-140728_i175_fcc4mj2acxx_rhumjlxtaaeiraapei-201",2,TRUE,TRUE
"GSE89403s76_week_4-tb subjects-140728_i175_fcc4mj2acxx_rhumjlxtaaehraapei-227",2,TRUE,TRUE
"GSE89403s77_day_7-tb subjects-140728_i175_fcc4mj2acxx_rhumjlxtaaekraapei-203",2,TRUE,TRUE
"GSE89403s77_dx-tb subjects-140728_i175_fcc4mj2acxx_rhumjlxtaaejraapei-202",2,TRUE,TRUE
"GSE89403s77_week_24-tb subjects-140728_i175_fcc4mj2acxx_rhumjlxtaaemraapei-205",2,TRUE,TRUE
"GSE89403s77_week_4-tb subjects-140728_i175_fcc4mj2acxx_rhumjlxtaaelraapei-204",2,TRUE,TRUE
"GSE89403s78_dx-tb subjects-140728_i175_fcc4mj2acxx_rhumjlxtaaenraapei-206",2,TRUE,TRUE
"GSE89403s80_day_7-tb subjects-140728_i175_fcc4rllacxx_rhumjlxtaaesraapei-211",2,TRUE,TRUE
"GSE89403s80_week_24-tb subjects-140728_i175_fcc4rllacxx_rhumjlxtaaeuraapei-213",2,TRUE,TRUE
"GSE89403s80_week_4-tb subjects-140728_i175_fcc4rllacxx_rhumjlxtaaetraapei-212",2,TRUE,TRUE
"GSE89403s81_day_7-tb subjects-140728_i175_fcc4rllacxx_rhumjlxtaaewraapei-215",2,TRUE,TRUE
"GSE89403s81_dx-tb subjects-140728_i175_fcc4rllacxx_rhumjlxtaaevraapei-214",2,TRUE,TRUE
"GSE89403s81_week_24-tb subjects-140728_i175_fcc4rllacxx_rhumjlxtaaeyraapei-218",2,TRUE,TRUE
"GSE89403s81_week_4-tb subjects-140728_i175_fcc4rllacxx_rhumjlxtaaexraapei-216",2,TRUE,TRUE
"GSE89403s83_day_7-tb subjects-140728_i175_fcc4rllacxx_rhumjlxtaafaraapei-220",2,TRUE,TRUE
"GSE89403s83_dx-tb subjects-140728_i175_fcc4rllacxx_rhumjlxtaaezraapei-219",2,TRUE,TRUE
"GSE89403s83_week_24-tb subjects-140728_i175_fcc4rllacxx_rhumjlxtaafcraapei-222",2,TRUE,TRUE
"GSE89403s83_week_4-tb subjects-140728_i175_fcc4rllacxx_rhumjlxtaafbraapei-221",2,TRUE,TRUE
"GSE89403s84_dx-tb subjects-140728_i175_fcc4rllacxx_rhumjlxtaafdraapei-223",2,TRUE,TRUE
"GSE89403s89_day_7-tb subjects-140815_i175_fcc4mvkacxx_rhumjlxtaafvrbapei-216",2,TRUE,TRUE
"GSE89403s89_week_24-tb subjects-140815_i175_fcc4mvkacxx_rhumjlxtaafxrbapei-219",2,TRUE,TRUE
"GSE89403s89_week_4-tb subjects-140815_i175_fcc4mvkacxx_rhumjlxtaafwrbapei-218",2,TRUE,TRUE
"GSE89403s90_day_7-tb subjects-140815_i175_fcc4mvkacxx_rhumjlxtaafzrbapei-221",2,TRUE,TRUE
"GSE89403s90_dx-tb subjects-140815_i175_fcc4mvkacxx_rhumjlxtaafyrbapei-220",2,TRUE,TRUE
"GSE89403s90_week_24-tb subjects-140815_i175_fcc4mvkacxx_rhumjlxtaagbrbapei-223",2,TRUE,TRUE
"GSE89403s90_week_4-tb subjects-140815_i175_fcc4mvkacxx_rhumjlxtaagarbapei-222",2,TRUE,TRUE
"GSE89403s91_day_7-tb subjects-140815_i175_fcc4mvkacxx_rhumjlxtaagdrbapei-227",2,TRUE,TRUE
"GSE89403s91_dx-tb subjects-140815_i175_fcc4mvkacxx_rhumjlxtaagcrbapei-225",2,TRUE,TRUE
"GSE89403s91_week_24-tb subjects-140805_i272_fcc4t1pacxx_rhumjlxtaagfrabpei-202",2,TRUE,TRUE
"GSE89403s91_week_4-tb subjects-140805_i272_fcc4t1pacxx_rhumjlxtaagerabpei-201",2,TRUE,TRUE
"GSE89403s92_day_7-tb subjects-140805_i272_fcc4t1pacxx_rhumjlxtaaghrabpei-204",2,TRUE,TRUE
"GSE89403s92_week_24-tb subjects-140805_i272_fcc4t1pacxx_rhumjlxtaagjrabpei-206",2,TRUE,TRUE
"GSE89403s92_week_4-tb subjects-140805_i272_fcc4t1pacxx_rhumjlxtaagirabpei-205",2,TRUE,TRUE
"GSE89403s93_day_7-tb subjects-140805_i272_fcc4t1pacxx_rhumjlxtaaglrabpei-208",2,TRUE,TRUE
"GSE89403s93_dx-tb subjects-140805_i272_fcc4t1pacxx_rhumjlxtaagkrabpei-207",2,TRUE,TRUE
"GSE89403s93_week_24-tb subjects-140805_i272_fcc4t1pacxx_rhumjlxtaagnrabpei-210",2,TRUE,TRUE
"GSE89403s93_week_4-tb subjects-140805_i272_fcc4t1pacxx_rhumjlxtaagmrabpei-209",2,TRUE,TRUE
"GSE89403s95_day_7-tb subjects-140805_i272_fcc4t1pacxx_rhumjlxtaagprabpei-212",2,TRUE,TRUE
"GSE89403s95_dx-tb subjects-140805_i272_fcc4t1pacxx_rhumjlxtaagorabpei-211",2,TRUE,TRUE
"GSE89403s95_week_24-tb subjects-140805_i272_fcc4mtnacxx_rhumjlxtaagrrabpei-214",2,TRUE,TRUE
"GSE89403s95_week_4-tb subjects-140805_i272_fcc4t1pacxx_rhumjlxtaagqrabpei-213",2,TRUE,TRUE
"GSE89403s98_day_7-tb subjects-140805_i272_fcc4mtnacxx_rhumjlxtaagtrabpei-216",2,TRUE,TRUE
"GSE89403s98_dx-tb subjects-140805_i272_fcc4mtnacxx_rhumjlxtaagsrabpei-215",2,TRUE,TRUE
"GSE89403s98_week_24-tb subjects-140805_i272_fcc4mtnacxx_rhumjlxtaagvrabpei-219",2,TRUE,TRUE
"GSE89403s98_week_4-tb subjects-140815_i175_fcc4mvkacxx_rhumjlxtaagurbapei-218",2,TRUE,TRUE
"GSE89403s99_day_7-tb subjects-140805_i272_fcc4mtnacxx_rhumjlxtaagxrabpei-221",2,TRUE,TRUE
"GSE89403s99_dx-tb subjects-140805_i272_fcc4mtnacxx_rhumjlxtaagwrabpei-220",2,TRUE,TRUE
"GSE89403s99_week_24-tb subjects-140805_i272_fcc4mtnacxx_rhumjlxtaagzrabpei-223",2,TRUE,TRUE
"GSE89403s99_week_4-tb subjects-140805_i272_fcc4mtnacxx_rhumjlxtaagyrabpei-222",2,TRUE,TRUE
"GSE94438140624_i266_fcc4mkdacxx_rhumdzttagrabpei-207",2,TRUE,TRUE
"GSE94438140624_i266_fcc4mkdacxx_rhumdzttahrabpei-208",2,TRUE,TRUE
"GSE94438140624_i266_fcc4mkdacxx_rhumdzttairabpei-209",2,TRUE,TRUE
"GSE94438140624_i266_fcc4mkdacxx_rhumdzttajrabpei-210",2,TRUE,TRUE
"GSE94438140624_i266_fcc4mkdacxx_rhumdzttakrabpei-211",2,TRUE,TRUE
"GSE94438140624_i266_fcc4mkdacxx_rhumdzttalrabpei-212",2,TRUE,TRUE
"GSE94438140624_i266_fcc4mkdacxx_rhumdzttatraapei-221",2,TRUE,TRUE
"GSE94438140624_i266_fcc4mkdacxx_rhumdzttauraapei-222",2,TRUE,TRUE
"GSE94438140624_i266_fcc4mkdacxx_rhumdzttavraapei-223",2,TRUE,TRUE
"GSE94438140624_i266_fcc4mkdacxx_rhumdzttawraapei-225",2,TRUE,TRUE
"GSE94980,GSE95021neg_01_s261",2,FALSE,TRUE
"GSE94980,GSE95021neg_02_s262",2,FALSE,TRUE
"GSE94980,GSE95021neg_03_s263",2,FALSE,TRUE
"GSE94980,GSE95021neg_04_s264",2,FALSE,TRUE
"GSE94980,GSE95021neg_05_s265",2,FALSE,TRUE
"GSE94980,GSE95021neg_06_s266",2,FALSE,TRUE
"GSE94980,GSE95021neg_07_s267",2,FALSE,TRUE
"GSE94980,GSE95021neg_08_s268",2,FALSE,TRUE
"GSE94980,GSE95021neg_09_s269",2,FALSE,TRUE
"GSE94980,GSE95021neg_10_s270",2,FALSE,TRUE
"GSE94980,GSE95021oskm_01_s221",2,FALSE,TRUE
"GSE94980,GSE95021oskm_02_s222",2,FALSE,TRUE
"GSE94980,GSE95021oskm_03_s223",2,FALSE,TRUE
"GSE94980,GSE95021oskm_04_s224",2,FALSE,TRUE
"GSE94980,GSE95021oskm_05_s225",2,FALSE,TRUE
"GSE94980,GSE95021oskm_06_s226",2,FALSE,TRUE
"GSE94980,GSE95021oskm_07_s227",2,FALSE,TRUE
"GSE94980,GSE95021oskm_08_s228",2,FALSE,TRUE
"GSE94980,GSE95021oskm_09_s229",2,FALSE,TRUE
"GSE94980,GSE95021oskm_10_s230",2,FALSE,TRUE
"GSE94980,GSE95021oskm_11_s231",2,FALSE,TRUE
"GSE94980,GSE95021oskm_12_s232",2,FALSE,TRUE
"GSE94980,GSE95021oskm_13_s233",2,FALSE,TRUE
"GSE94980,GSE95021oskm_14_s234",2,FALSE,TRUE
"GSE94980,GSE95021oskm_15_s235",2,FALSE,TRUE
"GSE94980,GSE95021oskm_16_s236",2,FALSE,TRUE
"GSE94980,GSE95021oskm_17_s237",2,FALSE,TRUE
"GSE94980,GSE95021oskm_18_s238",2,FALSE,TRUE
"GSE94980,GSE95021oskm_19_s239",2,FALSE,TRUE
"GSE94980,GSE95021oskm_20_s240",2,FALSE,TRUE
"GSE94980,GSE95021oskm_21_s241",2,FALSE,TRUE
"GSE94980,GSE95021oskm_22_s242",2,FALSE,TRUE
"GSE94980,GSE95021oskm_23_s243",2,FALSE,TRUE
"GSE94980,GSE95021oskm_24_s244",2,FALSE,TRUE
"GSE94980,GSE95021oskm_25_s245",2,FALSE,TRUE
"GSE94980,GSE95021oskm_26_s246",2,FALSE,TRUE
"GSE94980,GSE95021oskm_27_s247",2,FALSE,TRUE
"GSE94980,GSE95021oskm_28_s248",2,FALSE,TRUE
"GSE94980,GSE95021oskm_29_s249",2,FALSE,TRUE
"GSE94980,GSE95021oskm_30_s250",2,FALSE,TRUE
"GSE94980,GSE95021oskm_31_s251",2,FALSE,TRUE
"GSE94980,GSE95021oskm_32_s252",2,FALSE,TRUE
"GSE94980,GSE95021oskm_33_s253",2,FALSE,TRUE
"GSE94980,GSE95021oskm_34_s254",2,FALSE,TRUE
"GSE94980,GSE95021oskm_35_s255",2,FALSE,TRUE
"GSE94980,GSE95021oskm_36_s256",2,FALSE,TRUE
"GSE94980,GSE95021oskm_37_s257",2,FALSE,TRUE
"GSE94980,GSE95021oskm_38_s258",2,FALSE,TRUE
"GSE94980,GSE95021oskm_39_s259",2,FALSE,TRUE
"GSE94980,GSE95021oskm_40_s260",2,FALSE,TRUE
"GSE94980,GSE95021oskm_mtor_01_s181",2,FALSE,TRUE
"GSE94980,GSE95021oskm_mtor_02_s182",2,FALSE,TRUE
"GSE94980,GSE95021oskm_mtor_03_s183",2,FALSE,TRUE
"GSE94980,GSE95021oskm_mtor_04_s184",2,FALSE,TRUE
"GSE94980,GSE95021oskm_mtor_05_s185",2,FALSE,TRUE
"GSE94980,GSE95021oskm_mtor_06_s186",2,FALSE,TRUE
"GSE94980,GSE95021oskm_mtor_07_s187",2,FALSE,TRUE
"GSE94980,GSE95021oskm_mtor_08_s188",2,FALSE,TRUE
"GSE94980,GSE95021oskm_mtor_09_s189",2,FALSE,TRUE
"GSE94980,GSE95021oskm_mtor_10_s190",2,FALSE,TRUE
"GSE94980,GSE95021oskm_mtor_11_s191",2,FALSE,TRUE
"GSE94980,GSE95021oskm_mtor_12_s192",2,FALSE,TRUE
"GSE94980,GSE95021oskm_mtor_13_s193",2,FALSE,TRUE
"GSE94980,GSE95021oskm_mtor_14_s194",2,FALSE,TRUE
"GSE94980,GSE95021oskm_mtor_15_s195",2,FALSE,TRUE
"GSE94980,GSE95021oskm_mtor_16_s196",2,FALSE,TRUE
"GSE94980,GSE95021oskm_mtor_17_s197",2,FALSE,TRUE
"GSE94980,GSE95021oskm_mtor_18_s198",2,FALSE,TRUE
"GSE94980,GSE95021oskm_mtor_19_s199",2,FALSE,TRUE
"GSE94980,GSE95021oskm_mtor_20_s200",2,FALSE,TRUE
"GSE94980,GSE95021oskm_mtor_21_s201",2,FALSE,TRUE
"GSE94980,GSE95021oskm_mtor_22_s202",2,FALSE,TRUE
"GSE94980,GSE95021oskm_mtor_23_s203",2,FALSE,TRUE
"GSE94980,GSE95021oskm_mtor_24_s204",2,FALSE,TRUE
"GSE94980,GSE95021oskm_mtor_25_s205",2,FALSE,TRUE
"GSE94980,GSE95021oskm_mtor_26_s206",2,FALSE,TRUE
"GSE94980,GSE95021oskm_mtor_27_s207",2,FALSE,TRUE
"GSE94980,GSE95021oskm_mtor_28_s208",2,FALSE,TRUE
"GSE94980,GSE95021oskm_mtor_29_s209",2,FALSE,TRUE
"GSE94980,GSE95021oskm_mtor_30_s210",2,FALSE,TRUE
"GSE94980,GSE95021oskm_mtor_31_s211",2,FALSE,TRUE
"GSE94980,GSE95021oskm_mtor_32_s212",2,FALSE,TRUE
"GSE94980,GSE95021oskm_mtor_33_s213",2,FALSE,TRUE
"GSE94980,GSE95021oskm_mtor_34_s214",2,FALSE,TRUE
"GSE94980,GSE95021oskm_mtor_35_s215",2,FALSE,TRUE
"GSE94980,GSE95021oskm_mtor_36_s216",2,FALSE,TRUE
"GSE94980,GSE95021oskm_mtor_37_s217",2,FALSE,TRUE
"GSE94980,GSE95021oskm_mtor_38_s218",2,FALSE,TRUE
"GSE94980,GSE95021oskm_mtor_39_s219",2,FALSE,TRUE
"GSE94980,GSE95021oskm_mtor_40_s220",2,FALSE,TRUE
"GSE94980,GSE95021oskm_myot_01_s141",2,FALSE,TRUE
"GSE94980,GSE95021oskm_myot_02_s142",2,FALSE,TRUE
"GSE94980,GSE95021oskm_myot_03_s143",2,FALSE,TRUE
"GSE94980,GSE95021oskm_myot_04_s144",2,FALSE,TRUE
"GSE94980,GSE95021oskm_myot_05_s145",2,FALSE,TRUE
"GSE94980,GSE95021oskm_myot_06_s146",2,FALSE,TRUE
"GSE94980,GSE95021oskm_myot_07_s147",2,FALSE,TRUE
"GSE94980,GSE95021oskm_myot_08_s148",2,FALSE,TRUE
"GSE94980,GSE95021oskm_myot_09_s149",2,FALSE,TRUE
"GSE94980,GSE95021oskm_myot_10_s150",2,FALSE,TRUE
"GSE94980,GSE95021oskm_myot_11_s151",2,FALSE,TRUE
"GSE94980,GSE95021oskm_myot_12_s152",2,FALSE,TRUE
"GSE94980,GSE95021oskm_myot_13_s153",2,FALSE,TRUE
"GSE94980,GSE95021oskm_myot_14_s154",2,FALSE,TRUE
"GSE94980,GSE95021oskm_myot_15_s155",2,FALSE,TRUE
"GSE94980,GSE95021oskm_myot_16_s156",2,FALSE,TRUE
"GSE94980,GSE95021oskm_myot_17_s157",2,FALSE,TRUE
"GSE94980,GSE95021oskm_myot_18_s158",2,FALSE,TRUE
"GSE94980,GSE95021oskm_myot_19_s159",2,FALSE,TRUE
"GSE94980,GSE95021oskm_myot_20_s160",2,FALSE,TRUE
"GSE94980,GSE95021oskm_myot_21_s161",2,FALSE,TRUE
"GSE94980,GSE95021oskm_myot_22_s162",2,FALSE,TRUE
"GSE94980,GSE95021oskm_myot_23_s163",2,FALSE,TRUE
"GSE94980,GSE95021oskm_myot_24_s164",2,FALSE,TRUE
"GSE94980,GSE95021oskm_myot_25_s165",2,FALSE,TRUE
"GSE94980,GSE95021oskm_myot_26_s166",2,FALSE,TRUE
"GSE94980,GSE95021oskm_myot_27_s167",2,FALSE,TRUE
"GSE94980,GSE95021oskm_myot_28_s168",2,FALSE,TRUE
"GSE94980,GSE95021oskm_myot_29_s169",2,FALSE,TRUE
"GSE94980,GSE95021oskm_myot_30_s170",2,FALSE,TRUE
"GSE94980,GSE95021oskm_myot_31_s171",2,FALSE,TRUE
"GSE94980,GSE95021oskm_myot_32_s172",2,FALSE,TRUE
"GSE94980,GSE95021oskm_myot_33_s173",2,FALSE,TRUE
"GSE94980,GSE95021oskm_myot_34_s174",2,FALSE,TRUE
"GSE94980,GSE95021oskm_myot_35_s175",2,FALSE,TRUE
"GSE94980,GSE95021oskm_myot_36_s176",2,FALSE,TRUE
"GSE94980,GSE95021oskm_myot_37_s177",2,FALSE,TRUE
"GSE94980,GSE95021oskm_myot_38_s178",2,FALSE,TRUE
"GSE94980,GSE95021oskm_myot_39_s179",2,FALSE,TRUE
"GSE94980,GSE95021oskm_myot_40_s180",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp21_01_s101",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp21_02_s102",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp21_03_s103",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp21_04_s104",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp21_05_s105",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp21_06_s106",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp21_07_s107",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp21_08_s108",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp21_09_s109",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp21_10_s110",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp21_11_s111",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp21_12_s112",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp21_13_s113",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp21_14_s114",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp21_15_s115",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp21_16_s116",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp21_17_s117",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp21_18_s118",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp21_19_s119",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp21_20_s120",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp21_21_s121",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp21_22_s122",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp21_23_s123",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp21_24_s124",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp21_25_s125",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp21_26_s126",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp21_27_s127",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp21_28_s128",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp21_29_s129",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp21_30_s130",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp21_31_s131",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp21_32_s132",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp21_33_s133",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp21_34_s134",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp21_35_s135",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp21_36_s136",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp21_37_s137",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp21_38_s138",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp21_39_s139",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp21_40_s140",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp53_01_s61",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp53_02_s62",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp53_03_s63",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp53_04_s64",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp53_05_s65",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp53_06_s66",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp53_07_s67",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp53_08_s68",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp53_09_s69",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp53_10_s70",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp53_11_s71",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp53_12_s72",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp53_13_s73",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp53_14_s74",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp53_15_s75",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp53_16_s76",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp53_17_s77",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp53_18_s78",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp53_19_s79",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp53_20_s80",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp53_21_s81",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp53_22_s82",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp53_23_s83",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp53_24_s84",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp53_25_s85",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp53_26_s86",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp53_27_s87",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp53_28_s88",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp53_29_s89",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp53_30_s90",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp53_31_s91",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp53_32_s92",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp53_33_s93",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp53_34_s94",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp53_35_s95",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp53_36_s96",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp53_37_s97",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp53_38_s98",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp53_39_s99",2,FALSE,TRUE
"GSE94980,GSE95021oskm_shp53_40_s100",2,FALSE,TRUE
"GSE94980,GSE95021oskm_ube_01_s21",2,FALSE,TRUE
"GSE94980,GSE95021oskm_ube_02_s22",2,FALSE,TRUE
"GSE94980,GSE95021oskm_ube_03_s23",2,FALSE,TRUE
"GSE94980,GSE95021oskm_ube_04_s24",2,FALSE,TRUE
"GSE94980,GSE95021oskm_ube_05_s25",2,FALSE,TRUE
"GSE94980,GSE95021oskm_ube_06_s26",2,FALSE,TRUE
"GSE94980,GSE95021oskm_ube_07_s27",2,FALSE,TRUE
"GSE94980,GSE95021oskm_ube_08_s28",2,FALSE,TRUE
"GSE94980,GSE95021oskm_ube_09_s29",2,FALSE,TRUE
"GSE94980,GSE95021oskm_ube_10_s30",2,FALSE,TRUE
"GSE94980,GSE95021oskm_ube_11_s31",2,FALSE,TRUE
"GSE94980,GSE95021oskm_ube_12_s32",2,FALSE,TRUE
"GSE94980,GSE95021oskm_ube_13_s33",2,FALSE,TRUE
"GSE94980,GSE95021oskm_ube_14_s34",2,FALSE,TRUE
"GSE94980,GSE95021oskm_ube_15_s35",2,FALSE,TRUE
"GSE94980,GSE95021oskm_ube_16_s36",2,FALSE,TRUE
"GSE94980,GSE95021oskm_ube_17_s37",2,FALSE,TRUE
"GSE94980,GSE95021oskm_ube_18_s38",2,FALSE,TRUE
"GSE94980,GSE95021oskm_ube_19_s39",2,FALSE,TRUE
"GSE94980,GSE95021oskm_ube_20_s40",2,FALSE,TRUE
"GSE94980,GSE95021oskm_ube_21_s41",2,FALSE,TRUE
"GSE94980,GSE95021oskm_ube_22_s42",2,FALSE,TRUE
"GSE94980,GSE95021oskm_ube_23_s43",2,FALSE,TRUE
"GSE94980,GSE95021oskm_ube_24_s44",2,FALSE,TRUE
"GSE94980,GSE95021oskm_ube_25_s45",2,FALSE,TRUE
"GSE94980,GSE95021oskm_ube_26_s46",2,FALSE,TRUE
"GSE94980,GSE95021oskm_ube_27_s47",2,FALSE,TRUE
"GSE94980,GSE95021oskm_ube_28_s48",2,FALSE,TRUE
"GSE94980,GSE95021oskm_ube_29_s49",2,FALSE,TRUE
"GSE94980,GSE95021oskm_ube_30_s50",2,FALSE,TRUE
"GSE94980,GSE95021oskm_ube_31_s51",2,FALSE,TRUE
"GSE94980,GSE95021oskm_ube_32_s52",2,FALSE,TRUE
"GSE94980,GSE95021oskm_ube_33_s53",2,FALSE,TRUE
"GSE94980,GSE95021oskm_ube_34_s54",2,FALSE,TRUE
"GSE94980,GSE95021oskm_ube_35_s55",2,FALSE,TRUE
"GSE94980,GSE95021oskm_ube_36_s56",2,FALSE,TRUE
"GSE94980,GSE95021oskm_ube_37_s57",2,FALSE,TRUE
"GSE94980,GSE95021oskm_ube_38_s58",2,FALSE,TRUE
"GSE94980,GSE95021oskm_ube_39_s59",2,FALSE,TRUE
"GSE94980,GSE95021oskm_ube_40_s60",2,FALSE,TRUE
"GSE94980,GSE95021pos_01_s1",2,FALSE,TRUE
"GSE94980,GSE95021pos_02_s2",2,FALSE,TRUE
"GSE94980,GSE95021pos_03_s3",2,FALSE,TRUE
"GSE94980,GSE95021pos_04_s4",2,FALSE,TRUE
"GSE94980,GSE95021pos_05_s5",2,FALSE,TRUE
"GSE94980,GSE95021pos_06_s6",2,FALSE,TRUE
"GSE94980,GSE95021pos_07_s7",2,FALSE,TRUE
"GSE94980,GSE95021pos_08_s8",2,FALSE,TRUE
"GSE94980,GSE95021pos_09_s9",2,FALSE,TRUE
"GSE94980,GSE95021pos_10_s10",2,FALSE,TRUE
"GSE94980,GSE95021pos_11_s11",2,FALSE,TRUE
"GSE94980,GSE95021pos_12_s12",2,FALSE,TRUE
"GSE94980,GSE95021pos_13_s13",2,FALSE,TRUE
