"studio","braccio","a","b","r","dichiarata","dep_a","dep_b"
"GSE111016,GSE111017","GSM3020407,GSM3020408,GSM3020411,GSM3020","GSM3020426","GSM3020434",0.978408848486334,FALSE,62105865,51309413
"GSE198248","GSM5941942,GSM5941943,GSM5941944","GSM5941942","GSM5941943",0.978405172508217,FALSE,8617733,6402546
"GSE112523,GSE112525","GSM3072108,GSM3072111,GSM3072112,GSM3072","GSM3072119","GSM3072124",0.978403712456049,FALSE,19868326,18315240
"GSE145154","GSM4307557,GSM4307558,GSM4307559,GSM4307","GSM4307565","GSM4307595",0.978403613513472,FALSE,38545349,35372022
"GSE202436","GSM6122542,GSM6122543,GSM6122545","GSM6122542","GSM6122543",0.978403157924847,FALSE,23904074,22249460
"GSE242706","GSM7767422,GSM7767423,GSM7767424,GSM7767","GSM7767424","GSM7767425",0.978400492400013,FALSE,23999906,24416575
"GSE184017","GSM5575931,GSM5575932,GSM5575933,GSM5575","GSM5575943","GSM5575954",0.978399991460022,FALSE,9835611,5525119
"GSE80655","GSM2132226,GSM2132227,GSM2132228,GSM2132","GSM2132297","GSM2132390",0.978392338036175,FALSE,100316648,84996643
"GSE145154","GSM4307557,GSM4307558,GSM4307559,GSM4307","GSM4307567","GSM4307594",0.978391752949717,FALSE,43948379,36392056
"GSE80655","GSM2132226,GSM2132227,GSM2132228,GSM2132","GSM2132333","GSM2132440",0.978390738186272,FALSE,95689747,72629606
"GSE184017","GSM5575931,GSM5575932,GSM5575933,GSM5575","GSM5575959","GSM5575960",0.978388263276605,FALSE,5313102,4919122
"GSE145154","GSM4307557,GSM4307558,GSM4307559,GSM4307","GSM4307585","GSM4307606",0.978387727298534,FALSE,36062103,34970031
"GSE145154","GSM4307557,GSM4307558,GSM4307559,GSM4307","GSM4307600","GSM4307602",0.978386816079261,FALSE,41154968,37260234
"GSE184017","GSM5575931,GSM5575932,GSM5575933,GSM5575","GSM5575954","GSM5575958",0.978383054966427,FALSE,5525119,15175461
"GSE145154","GSM4307568,GSM4307608,GSM4307609,GSM4307","GSM4307613","GSM4307615",0.978379209626841,FALSE,41708361,37873622
"GSE144775","GSM4295616,GSM4295617,GSM4295618,GSM4295","GSM4295616","GSM4295617",0.97837556527936,FALSE,3169185,3829815
"GSE144775","GSM4295460,GSM4295461,GSM4295462,GSM4295","GSM4295479","GSM4295480",0.978373151880559,FALSE,4036128,3195327
"GSE145154","GSM4307557,GSM4307558,GSM4307559,GSM4307","GSM4307584","GSM4307622",0.978370109080866,FALSE,37738638,35758168
"GSE145154","GSM4307557,GSM4307558,GSM4307559,GSM4307","GSM4307571","GSM4307583",0.97836781868251,FALSE,39966171,41391425
"GSE121376","GSM3433476,GSM3433477,GSM3433478,GSM3433","GSM3433486","GSM3433487",0.978366995644186,FALSE,19333525,16176032
"GSE145154","GSM4307557,GSM4307558,GSM4307559,GSM4307","GSM4307579","GSM4307591",0.978366941655419,FALSE,43865728,27172556
"GSE210196","GSM6423283,GSM6423284,GSM6423291,GSM6423","GSM6423283","GSM6423292",0.978366842229209,FALSE,43525633,40584877
"GSE145154","GSM4307557,GSM4307558,GSM4307559,GSM4307","GSM4307564","GSM4307602",0.978363228475095,FALSE,39470732,37260234
"GSE111010,GSE111017","GSM3020167,GSM3020172,GSM3020175,GSM3020","GSM3020172","GSM3020192",0.978360468217805,FALSE,49276183,49826947
"GSE184017","GSM5575931,GSM5575932,GSM5575933,GSM5575","GSM5575943","GSM5575957",0.978360248085251,FALSE,9835611,14087387
"GSE111016,GSE111017","GSM3020407,GSM3020408,GSM3020411,GSM3020","GSM3020416","GSM3020426",0.978351370051293,FALSE,49006944,62105865
"GSE168705","GSM5159118,GSM5159119,GSM5159120,GSM5159","GSM5381631","GSM5381655",0.978350182601302,FALSE,13873966,14849874
"GSE228990","GSM7147072,GSM7147073,GSM7147074,GSM7147","GSM7147072","GSM7147089",0.978350139404818,FALSE,24731995,23821784
"GSE142620","GSM4232997,GSM4233003,GSM4233009,GSM4233","GSM4233003","GSM4233009",0.978349674710437,FALSE,9579778,14055999
"GSE151680","GSM4588126,GSM4588127,GSM4588128","GSM4588126","GSM4588127",0.978349417657441,FALSE,39879691,42458604
"GSE145154","GSM4307557,GSM4307558,GSM4307559,GSM4307","GSM4307585","GSM4307622",0.978341753902471,FALSE,36062103,35758168
"GSE184017","GSM5575931,GSM5575932,GSM5575933,GSM5575","GSM5575931","GSM5575950",0.978339278846017,FALSE,4773773,10487663
"GSE168705","GSM5159118,GSM5159119,GSM5159120,GSM5159","GSM5159118","GSM5381650",0.978334136016109,FALSE,15511009,17285756
"GSE111010,GSE111017","GSM3020155,GSM3020156,GSM3020158,GSM3020","GSM3020165","GSM3020169",0.978331384080972,FALSE,44999190,50108285
"GSE217421,GSE217424","GSM6717321,GSM6717322,GSM6717323,GSM6717","GSM6717361","GSM6717362",0.978327442169298,FALSE,29625795,26761246
"GSE184017","GSM5575931,GSM5575932,GSM5575933,GSM5575","GSM5575933","GSM5575935",0.978321464400236,FALSE,10659072,6995900
"GSE266932","GSM8289470,GSM8289471,GSM8289472,GSM8289","GSM8289470","GSM8289472",0.978318105004755,FALSE,23064264,19324618
"GSE217421,GSE217424","GSM6717321,GSM6717322,GSM6717323,GSM6717","GSM6717373","GSM6717375",0.978317252196653,FALSE,15561895,10500916
"GSE145154","GSM4307557,GSM4307558,GSM4307559,GSM4307","GSM4307557","GSM4307565",0.978316612792819,FALSE,38907416,38545349
"GSE145154","GSM4307557,GSM4307558,GSM4307559,GSM4307","GSM4307590","GSM4307595",0.978316176990703,FALSE,37996408,35372022
"GSE145154","GSM4307557,GSM4307558,GSM4307559,GSM4307","GSM4307582","GSM4307591",0.978312251499652,FALSE,41233980,27172556
"GSE236939,GSE236942","GSM7586158,GSM7586159,GSM7586160,GSM7586","GSM7586163","GSM7586165",0.978311042383632,FALSE,16287415,13392969
"GSE194434","GSM5835645,GSM5835646,GSM5835647,GSM5835","GSM5835647","GSM5835649",0.978308556408078,FALSE,32370514,33672499
"GSE125437","GSM3574072,GSM3574073,GSM3574074,GSM3574","GSM3574072","GSM3574083",0.978301785859435,FALSE,22782193,12670193
"GSE145154","GSM4307557,GSM4307558,GSM4307559,GSM4307","GSM4307577","GSM4307592",0.978300460287162,FALSE,42760295,38659722
"GSE145154","GSM4307557,GSM4307558,GSM4307559,GSM4307","GSM4307575","GSM4307599",0.978300145116491,FALSE,40110695,41469441
"GSE145154","GSM4307557,GSM4307558,GSM4307559,GSM4307","GSM4307557","GSM4307564",0.978299498472728,FALSE,38907416,39470732
"GSE234514,GSE234516","GSM7469915,GSM7469916,GSM7469917","GSM7469915","GSM7469916",0.978293337791954,FALSE,21159739,21718242
"GSE217421,GSE217424","GSM6717633,GSM6717634,GSM6717635,GSM6717","GSM6717638","GSM6717649",0.97829310262462,FALSE,34324828,13729552
"GSE145154","GSM4307557,GSM4307558,GSM4307559,GSM4307","GSM4307586","GSM4307594",0.9782921599723,FALSE,48865954,36392056
"GSE145154","GSM4307557,GSM4307558,GSM4307559,GSM4307","GSM4307585","GSM4307596",0.978291433305295,FALSE,36062103,33377145
"GSE114686","GSM3147232,GSM3147260,GSM3147288","GSM3147260","GSM3147288",0.978290342247526,FALSE,14114969,21403256
"GSE111016,GSE111017","GSM3020405,GSM3020409,GSM3020413,GSM3020","GSM3020414","GSM3020430",0.978290050274989,FALSE,51910973,57828354
"GSE217421,GSE217424","GSM6717321,GSM6717322,GSM6717323,GSM6717","GSM6717359","GSM6717360",0.978289317808933,FALSE,26371243,12485540
"GSE239726","GSM7670528,GSM7670530,GSM7670532,GSM7670","GSM7670540","GSM7670573",0.978288338737108,FALSE,64708482,67022412
"GSE184017","GSM5575931,GSM5575932,GSM5575933,GSM5575","GSM5575935","GSM5575940",0.978282562866146,FALSE,6995900,4839903
"GSE228990","GSM7147052,GSM7147053,GSM7147054,GSM7147","GSM7147064","GSM7147069",0.978279618507716,FALSE,27227381,24592195
"GSE112523,GSE112525","GSM3072108,GSM3072111,GSM3072112,GSM3072","GSM3072108","GSM3072133",0.978277352557057,FALSE,21234582,16313217
"GSE232753","GSM7373350,GSM7373351,GSM7373348,GSM7373","GSM7373350","GSM7373351",0.978276767685759,FALSE,16350040,16480438
"GSE226358","GSM7073879,GSM7073881,GSM7073883,GSM7073","GSM7073885","GSM7073895",0.978275915085761,FALSE,25693326,22274971
"GSE194434","GSM5835651,GSM5835652,GSM5835653,GSM5835","GSM5835652","GSM5835654",0.978274841613538,FALSE,29964296,31701620
"GSE145154","GSM4307557,GSM4307558,GSM4307559,GSM4307","GSM4307582","GSM4307603",0.978266933805158,FALSE,41233980,42063744
"GSE145154","GSM4307557,GSM4307558,GSM4307559,GSM4307","GSM4307579","GSM4307597",0.97826556022803,FALSE,43865728,33250763
"GSE145154","GSM4307557,GSM4307558,GSM4307559,GSM4307","GSM4307583","GSM4307590",0.978261307291812,FALSE,41391425,37996408
"GSE145154","GSM4307557,GSM4307558,GSM4307559,GSM4307","GSM4307598","GSM4307599",0.97826078262186,FALSE,44175632,41469441
"GSE184017","GSM5575931,GSM5575932,GSM5575933,GSM5575","GSM5575954","GSM5575957",0.978259792621234,FALSE,5525119,14087387
"GSE115421","GSM3177920,GSM3177921,GSM3177922,GSM3177","GSM3177920","GSM3177928",0.978256380808542,FALSE,16369529,16641439
"GSE123285,GSE123286","GSM3499291,GSM3499293,GSM3499296,GSM3499","GSM3499300","GSM3499304",0.978241225916996,FALSE,23728262,22055842
"GSE64810","GSM1580869,GSM1580870,GSM1580871,GSM1580","GSM1580914","GSM1580917",0.978240558025793,FALSE,36549160,34307772
"GSE145154","GSM4307557,GSM4307558,GSM4307559,GSM4307","GSM4307577","GSM4307588",0.97823464397569,FALSE,42760295,41672531
"GSE145154","GSM4307557,GSM4307558,GSM4307559,GSM4307","GSM4307579","GSM4307601",0.978232045406279,FALSE,43865728,37395987
"GSE114686","GSM3147220,GSM3147248","GSM3147220","GSM3147248",0.97823046587735,FALSE,12287559,14940034
"GSE145154","GSM4307557,GSM4307558,GSM4307559,GSM4307","GSM4307589","GSM4307598",0.97822833360954,FALSE,44745029,44175632
"GSE145154","GSM4307557,GSM4307558,GSM4307559,GSM4307","GSM4307586","GSM4307589",0.978227943327037,FALSE,48865954,44745029
"GSE152004","GSM4594795,GSM4594796,GSM4594797,GSM4594","GSM4595066","GSM4595106",0.978225519093653,FALSE,34023012,37209285
"GSE115421","GSM3177920,GSM3177921,GSM3177922,GSM3177","GSM3177938","GSM3177940",0.978225199398983,FALSE,6964783,11985457
"GSE184017","GSM5575931,GSM5575932,GSM5575933,GSM5575","GSM5575937","GSM5575954",0.978221982004781,FALSE,11946545,5525119
"GSE183850","GSM5572734,GSM5572735,GSM5572736,GSM5572","GSM5572734","GSM5572736",0.978215793098272,FALSE,8074068,7430885
"GSE183533","GSM5558945,GSM5558946,GSM5558947,GSM5558","GSM5558963","GSM5558973",0.978215180507677,FALSE,21884018,37262772
"GSE80655","GSM2132203,GSM2132217,GSM2132224,GSM2132","GSM2132203","GSM2132217",0.978214564625209,FALSE,36556569,33990296
"GSE184017","GSM5575931,GSM5575932,GSM5575933,GSM5575","GSM5575951","GSM5575954",0.978214238955916,FALSE,10929244,5525119
"GSE232218","GSM7321027,GSM7321031,GSM7321034,GSM7321","GSM7321034","GSM7321037",0.978208522096361,FALSE,27669639,49786962
"GSE80716","GSM2133920,GSM2133921,GSM2133922","GSM2133920","GSM2133921",0.978205093055309,FALSE,29608682,23136412
"GSE145154","GSM4307557,GSM4307558,GSM4307559,GSM4307","GSM4307585","GSM4307595",0.9782040101448,FALSE,36062103,35372022
"GSE202576","GSM6124691,GSM6124690,GSM6124692","GSM6124691","GSM6124690",0.978199365259485,FALSE,31167332,24008047
"GSE111016,GSE111017","GSM3020407,GSM3020408,GSM3020411,GSM3020","GSM3020423","GSM3020426",0.978197054320142,FALSE,58418753,62105865
"GSE80655","GSM2132226,GSM2132227,GSM2132228,GSM2132","GSM2132392","GSM2132462",0.978195862790841,FALSE,74280618,51207803
"GSE145154","GSM4307568,GSM4307608,GSM4307609,GSM4307","GSM4307608","GSM4307612",0.97819337274547,FALSE,46880878,40905509
"GSE158765","GSM4810058,GSM4809995,GSM4810157,GSM4810","GSM4810147","GSM4810149",0.978186066165177,FALSE,43473180,45167572
"GSE247637,GSE247639","GSM7898216,GSM7898217,GSM7898218,GSM7898","GSM7898218","GSM7898219",0.97818587117899,FALSE,13380511,9589389
"GSE184017","GSM5575931,GSM5575932,GSM5575933,GSM5575","GSM5575931","GSM5575951",0.978183572848412,FALSE,4773773,10929244
"GSE184017","GSM5575931,GSM5575932,GSM5575933,GSM5575","GSM5575945","GSM5575954",0.978170603650126,FALSE,6635093,5525119
"GSE111016,GSE111017","GSM3020407,GSM3020408,GSM3020411,GSM3020","GSM3020408","GSM3020423",0.978170432548565,FALSE,59624015,58418753
"GSE226358","GSM7073903,GSM7073905,GSM7073907,GSM7073","GSM7073913","GSM7073921",0.978163814920061,FALSE,30709080,24415893
"GSE188234,GSE188236","GSM5673198,GSM5673199,GSM5673200,GSM5673","GSM5673199","GSM5673201",0.978160599726203,FALSE,27267285,31275511
"GSE80655","GSM2132226,GSM2132227,GSM2132228,GSM2132","GSM2132274","GSM2132390",0.978158543489719,FALSE,31061971,84996643
"GSE100574","GSM2687353,GSM2687354,GSM2687355,GSM2687","GSM2687356","GSM2687367",0.978156001607772,FALSE,45261749,41610571
"GSE123285,GSE123286","GSM3499291,GSM3499293,GSM3499296,GSM3499","GSM3499300","GSM3499306",0.97815513280473,FALSE,23728262,26583963
"GSE145154","GSM4307557,GSM4307558,GSM4307559,GSM4307","GSM4307557","GSM4307575",0.978152852539165,FALSE,38907416,40110695
"GSE145154","GSM4307557,GSM4307558,GSM4307559,GSM4307","GSM4307564","GSM4307590",0.978141756906636,FALSE,39470732,37996408
"GSE226358","GSM7073903,GSM7073905,GSM7073907,GSM7073","GSM7073909","GSM7073921",0.978141148764117,FALSE,25579138,24415893
"GSE97117,GSE97358","GSM2562505,GSM2562507,GSM2562509,GSM2562","GSM2562557","GSM2562663",0.978131673733248,FALSE,42274664,40631823
"GSE228210,GSE228212","GSM7116872,GSM7116873,GSM7116874","GSM7116873","GSM7116874",0.97812306235744,FALSE,24789696,45088205
"GSE145154","GSM4307557,GSM4307558,GSM4307559,GSM4307","GSM4307561","GSM4307564",0.978121950491899,FALSE,40898364,39470732
"GSE111016,GSE111017","GSM3020407,GSM3020408,GSM3020411,GSM3020","GSM3020412","GSM3020441",0.978112728778731,FALSE,57262867,49331477
"GSE111016,GSE111017","GSM3020405,GSM3020409,GSM3020413,GSM3020","GSM3020414","GSM3020422",0.978110247597108,FALSE,51910973,49955905
"GSE157364","GSM4763723,GSM4763727,GSM4763731,GSM4763","GSM4763727","GSM4763735",0.978105767676553,FALSE,34421492,34251157
"GSE184427","GSM5588776,GSM5588790","GSM5588776","GSM5588790",0.978105086023139,FALSE,15835005,17669238
"GSE147250","GSM4422627,GSM4422628,GSM4422629,GSM4422","GSM4422630","GSM4422631",0.978102402979938,FALSE,38460310,37586126
"GSE168663,GSE168671","GSM5155390,GSM5155391,GSM5155392","GSM5155390","GSM5155392",0.978097870573003,FALSE,4244281,6244713
"GSE228990","GSM7147052,GSM7147053,GSM7147054,GSM7147","GSM7147055","GSM7147067",0.978094271801698,FALSE,25829288,21690459
"GSE124704","GSM3543630,GSM3543631,GSM3543632,GSM3543","GSM3543633","GSM3543643",0.978090469836978,FALSE,25071212,22422752
"GSE145154","GSM4307557,GSM4307558,GSM4307559,GSM4307","GSM4307557","GSM4307566",0.978086956142494,FALSE,38907416,46321417
"GSE80655","GSM2132210,GSM2132211,GSM2132212,GSM2132","GSM2132211","GSM2132212",0.978081114940045,FALSE,51335090,52115349
"GSE198449","GSM5947180,GSM5947205,GSM5947208,GSM5947","GSM5947353","GSM5948874",0.978078913396521,FALSE,16937105,27399860
"GSE97117,GSE97358","GSM2562506,GSM2562508,GSM2562510,GSM2562","GSM2562668","GSM2562670",0.978069557420817,FALSE,41992958,44680904
"GSE162285","GSM4948450,GSM4948451,GSM4948452","GSM4948450","GSM4948452",0.978068460690819,FALSE,8434544,8344716
"GSE145154","GSM4307557,GSM4307558,GSM4307559,GSM4307","GSM4307587","GSM4307599",0.978066032045958,FALSE,36748448,41469441
"GSE145154","GSM4307557,GSM4307558,GSM4307559,GSM4307","GSM4307577","GSM4307579",0.978063476855892,FALSE,42760295,43865728
"GSE151879,GSE151880","GSM4592629,GSM4592630,GSM4592631","GSM4592629","GSM4592631",0.978062950110488,FALSE,5068139,4545221
"GSE95413","GSM2510263,GSM2510270,GSM2510260,GSM2510","GSM2510265","GSM2510272",0.978062120348924,FALSE,4941393,6543290
"GSE145154","GSM4307557,GSM4307558,GSM4307559,GSM4307","GSM4307576","GSM4307587",0.97805952616987,FALSE,41292712,36748448
"GSE151879,GSE151880","GSM4592629,GSM4592630,GSM4592631","GSM4592629","GSM4592630",0.978050115382557,FALSE,5068139,4739849
"GSE145154","GSM4307557,GSM4307558,GSM4307559,GSM4307","GSM4307597","GSM4307622",0.978048198525982,FALSE,33250763,35758168
"GSE184017","GSM5575931,GSM5575932,GSM5575933,GSM5575","GSM5575939","GSM5575960",0.978046524569233,FALSE,5945059,4919122
"GSE126101,GSE126102","GSM3591619,GSM3591625,GSM3591626","GSM3591619","GSM3591625",0.978037975962522,FALSE,17888154,18393553
"GSE145154","GSM4307557,GSM4307558,GSM4307559,GSM4307","GSM4307562","GSM4307583",0.97803710446189,FALSE,40403699,41391425
"GSE145154","GSM4307557,GSM4307558,GSM4307559,GSM4307","GSM4307567","GSM4307621",0.978031486153067,FALSE,43948379,33959962
"GSE115421","GSM3177920,GSM3177921,GSM3177922,GSM3177","GSM3177922","GSM3177926",0.978029927602596,FALSE,18555006,13642292
"GSE184017","GSM5575931,GSM5575932,GSM5575933,GSM5575","GSM5575941","GSM5575960",0.978029302175037,FALSE,8791909,4919122
"GSE198449","GSM5947180,GSM5947205,GSM5947208,GSM5947","GSM5948723","GSM5948724",0.978026267642312,FALSE,17556765,18352150
"GSE80655","GSM2132226,GSM2132227,GSM2132228,GSM2132","GSM2132297","GSM2132392",0.978026019869248,FALSE,100316648,74280618
"GSE111010,GSE111017","GSM3020155,GSM3020156,GSM3020158,GSM3020","GSM3020168","GSM3020185",0.978022399385246,FALSE,57322114,56075185
"GSE145154","GSM4307557,GSM4307558,GSM4307559,GSM4307","GSM4307576","GSM4307596",0.978021635247825,FALSE,41292712,33377145
"GSE223372","GSM6946635,GSM6946636,GSM6946637,GSM6946","GSM6946636","GSM6946638",0.978020687158345,FALSE,15138411,18921624
"GSE111016,GSE111017","GSM3020407,GSM3020408,GSM3020411,GSM3020","GSM3020416","GSM3020435",0.978020594434742,FALSE,49006944,47300901
"GSE240567","GSM7701820,GSM7701821,GSM7701822,GSM7701","GSM7701848","GSM7702179",0.978018170601254,FALSE,46308382,53709845
"GSE217421,GSE217424","GSM6717321,GSM6717322,GSM6717323,GSM6717","GSM6717371","GSM6717372",0.978015049697159,FALSE,37943931,66282705
"GSE145154","GSM4307568,GSM4307608,GSM4307609,GSM4307","GSM4307615","GSM4307623",0.978013930866815,FALSE,37873622,37808378
"GSE145154","GSM4307557,GSM4307558,GSM4307559,GSM4307","GSM4307564","GSM4307605",0.978011147862884,FALSE,39470732,21031059
"GSE112523,GSE112525","GSM3072108,GSM3072111,GSM3072112,GSM3072","GSM3072130","GSM3072134",0.978010921502666,FALSE,20459881,16990063
"GSE123285,GSE123286","GSM3499291,GSM3499293,GSM3499296,GSM3499","GSM3499293","GSM3499297",0.978010578621861,FALSE,26188851,28161122
"GSE145154","GSM4307557,GSM4307558,GSM4307559,GSM4307","GSM4307558","GSM4307586",0.978009995352931,FALSE,39899340,48865954
"GSE145154","GSM4307557,GSM4307558,GSM4307559,GSM4307","GSM4307557","GSM4307598",0.978007659817837,FALSE,38907416,44175632
"GSE145154","GSM4307557,GSM4307558,GSM4307559,GSM4307","GSM4307577","GSM4307585",0.978007168265631,FALSE,42760295,36062103
"GSE97117,GSE97358","GSM2562520,GSM2562522,GSM2562524,GSM2562","GSM2562582","GSM2562584",0.978003795068781,FALSE,38051374,42723113
"GSE228990","GSM7147052,GSM7147053,GSM7147054,GSM7147","GSM7147053","GSM7147060",0.978002899504227,FALSE,23581443,19914034
"GSE145154","GSM4307557,GSM4307558,GSM4307559,GSM4307","GSM4307576","GSM4307621",0.978002896315515,FALSE,41292712,33959962
"GSE206257","GSM6248750,GSM6248751","GSM6248750","GSM6248751",0.978001612108317,FALSE,26661556,24737618
"GSE252566,GSE252569","GSM8003310,GSM8003311,GSM8003312","GSM8003310","GSM8003312",0.978000219685256,FALSE,29141007,27202604
"GSE145154","GSM4307557,GSM4307558,GSM4307559,GSM4307","GSM4307596","GSM4307621",0.977997674498528,FALSE,33377145,33959962
"GSE80655","GSM2132226,GSM2132227,GSM2132228,GSM2132","GSM2132285","GSM2132297",0.977995231064039,FALSE,36289864,100316648
"GSE131526,GSE131528","GSM3785340,GSM3785341,GSM3785342","GSM3785341","GSM3785342",0.97799488548098,FALSE,8799694,8622029
"GSE145154","GSM4307557,GSM4307558,GSM4307559,GSM4307","GSM4307557","GSM4307580",0.97799479189422,FALSE,38907416,27722217
"GSE80655","GSM2132226,GSM2132227,GSM2132228,GSM2132","GSM2132285","GSM2132333",0.977986561549432,FALSE,36289864,95689747
"GSE97117,GSE97358","GSM2562505,GSM2562507,GSM2562509,GSM2562","GSM2562627","GSM2562665",0.977985239254956,FALSE,36019378,44074535
"GSE97117,GSE97358","GSM2562506,GSM2562508,GSM2562510,GSM2562","GSM2562558","GSM2562660",0.977984573866809,FALSE,41090841,43750899
"GSE213615","GSM6589882,GSM6589884,GSM6589883","GSM6589882","GSM6589883",0.977984430348795,FALSE,24170834,27496978
"GSE97117,GSE97358","GSM2562505,GSM2562507,GSM2562509,GSM2562","GSM2562597","GSM2562627",0.977984355284352,FALSE,44778412,36019378
"GSE145154","GSM4307557,GSM4307558,GSM4307559,GSM4307","GSM4307557","GSM4307601",0.977983365404647,FALSE,38907416,37395987
"GSE210522,GSE210523","GSM6431717,GSM6431718,GSM6431719","GSM6431717","GSM6431718",0.977981483605598,FALSE,10097121,10126250
"GSE121376","GSM3433448,GSM3433449,GSM3433450,GSM3433","GSM3433448","GSM3433462",0.977980345056017,FALSE,10286694,15776881
"GSE217421,GSE217424","GSM6717321,GSM6717322,GSM6717323,GSM6717","GSM6717338","GSM6717345",0.977976753984097,FALSE,37683474,22432819
"GSE97117,GSE97358","GSM2562506,GSM2562508,GSM2562510,GSM2562","GSM2562608","GSM2562620",0.977975036957928,FALSE,41568815,41591411
"GSE145154","GSM4307557,GSM4307558,GSM4307559,GSM4307","GSM4307571","GSM4307585",0.977972189218692,FALSE,39966171,36062103
