"studio","a","b","ta","tb","r","stessa_libreria"
"GSE115542","GSM3181754","GSM3181757","ICb-1078MB-18342-Control_S8_L002","ICb-1078MB-18343-Control_S9_L001",0.871915561863115,FALSE
"GSE115542","GSM3181755","GSM3181757","ICb-1078MB-18342-Control_S8_L003","ICb-1078MB-18343-Control_S9_L001",0.874638268690102,FALSE
"GSE115542","GSM3181756","GSM3181757","ICb-1078MB-18342-Control_S8_L004","ICb-1078MB-18343-Control_S9_L001",0.873526406379592,FALSE
"GSE115542","GSM3181745","GSM3181758","Icb-2555MB-20908_S23_L001","ICb-1078MB-18343-Control_S9_L002",0.826740890903027,FALSE
"GSE115542","GSM3181746","GSM3181758","Icb-2555MB-20908_S23_L002","ICb-1078MB-18343-Control_S9_L002",0.825229841739844,FALSE
"GSE115542","GSM3181747","GSM3181758","Icb-2555MB-20908_S23_L003","ICb-1078MB-18343-Control_S9_L002",0.826284277000655,FALSE
"GSE115542","GSM3181748","GSM3181758","Icb-2555MB-20908_S23_L004","ICb-1078MB-18343-Control_S9_L002",0.824521937738652,FALSE
"GSE115542","GSM3181749","GSM3181758","ICb-2555MB-21659-digoxin-bio_S14_L001","ICb-1078MB-18343-Control_S9_L002",0.816413022455036,FALSE
"GSE115542","GSM3181750","GSM3181758","ICb-2555MB-21659-digoxin-bio_S14_L002","ICb-1078MB-18343-Control_S9_L002",0.815603641686715,FALSE
"GSE115542","GSM3181751","GSM3181758","ICb-2555MB-21659-digoxin-bio_S14_L003","ICb-1078MB-18343-Control_S9_L002",0.816616053785207,FALSE
"GSE115542","GSM3181752","GSM3181758","ICb-2555MB-21659-digoxin-bio_S14_L004","ICb-1078MB-18343-Control_S9_L002",0.816036475865185,FALSE
"GSE115542","GSM3181753","GSM3181758","ICb-1078MB-18342-Control_S8_L001","ICb-1078MB-18343-Control_S9_L002",0.875350832275448,FALSE
"GSE115542","GSM3181754","GSM3181758","ICb-1078MB-18342-Control_S8_L002","ICb-1078MB-18343-Control_S9_L002",0.873500016208742,FALSE
"GSE115542","GSM3181755","GSM3181758","ICb-1078MB-18342-Control_S8_L003","ICb-1078MB-18343-Control_S9_L002",0.874092575965398,FALSE
"GSE115542","GSM3181756","GSM3181758","ICb-1078MB-18342-Control_S8_L004","ICb-1078MB-18343-Control_S9_L002",0.871978449159052,FALSE
"GSE115542","GSM3181757","GSM3181758","ICb-1078MB-18343-Control_S9_L001","ICb-1078MB-18343-Control_S9_L002",0.882371170041857,TRUE
"GSE115542","GSM3181745","GSM3181759","Icb-2555MB-20908_S23_L001","ICb-1078MB-18343-Control_S9_L003",0.825060556853382,FALSE
"GSE115542","GSM3181746","GSM3181759","Icb-2555MB-20908_S23_L002","ICb-1078MB-18343-Control_S9_L003",0.823457946820622,FALSE
"GSE115542","GSM3181747","GSM3181759","Icb-2555MB-20908_S23_L003","ICb-1078MB-18343-Control_S9_L003",0.824459839686425,FALSE
"GSE115542","GSM3181748","GSM3181759","Icb-2555MB-20908_S23_L004","ICb-1078MB-18343-Control_S9_L003",0.823503211105422,FALSE
"GSE115542","GSM3181749","GSM3181759","ICb-2555MB-21659-digoxin-bio_S14_L001","ICb-1078MB-18343-Control_S9_L003",0.813704506699652,FALSE
"GSE115542","GSM3181750","GSM3181759","ICb-2555MB-21659-digoxin-bio_S14_L002","ICb-1078MB-18343-Control_S9_L003",0.813618454784011,FALSE
"GSE115542","GSM3181751","GSM3181759","ICb-2555MB-21659-digoxin-bio_S14_L003","ICb-1078MB-18343-Control_S9_L003",0.813329527286028,FALSE
"GSE115542","GSM3181752","GSM3181759","ICb-2555MB-21659-digoxin-bio_S14_L004","ICb-1078MB-18343-Control_S9_L003",0.814034006141895,FALSE
"GSE115542","GSM3181753","GSM3181759","ICb-1078MB-18342-Control_S8_L001","ICb-1078MB-18343-Control_S9_L003",0.874317320603797,FALSE
"GSE115542","GSM3181754","GSM3181759","ICb-1078MB-18342-Control_S8_L002","ICb-1078MB-18343-Control_S9_L003",0.872464825679168,FALSE
"GSE115542","GSM3181755","GSM3181759","ICb-1078MB-18342-Control_S8_L003","ICb-1078MB-18343-Control_S9_L003",0.874434642779137,FALSE
"GSE115542","GSM3181756","GSM3181759","ICb-1078MB-18342-Control_S8_L004","ICb-1078MB-18343-Control_S9_L003",0.873099437371376,FALSE
"GSE115542","GSM3181757","GSM3181759","ICb-1078MB-18343-Control_S9_L001","ICb-1078MB-18343-Control_S9_L003",0.883265032930055,TRUE
"GSE115542","GSM3181758","GSM3181759","ICb-1078MB-18343-Control_S9_L002","ICb-1078MB-18343-Control_S9_L003",0.880700375058659,TRUE
"GSE115542","GSM3181745","GSM3181760","Icb-2555MB-20908_S23_L001","ICb-1078MB-18343-Control_S9_L004",0.827415312820072,FALSE
"GSE115542","GSM3181746","GSM3181760","Icb-2555MB-20908_S23_L002","ICb-1078MB-18343-Control_S9_L004",0.826449906851795,FALSE
"GSE115542","GSM3181747","GSM3181760","Icb-2555MB-20908_S23_L003","ICb-1078MB-18343-Control_S9_L004",0.826192801827908,FALSE
"GSE115542","GSM3181748","GSM3181760","Icb-2555MB-20908_S23_L004","ICb-1078MB-18343-Control_S9_L004",0.826488492339358,FALSE
"GSE115542","GSM3181749","GSM3181760","ICb-2555MB-21659-digoxin-bio_S14_L001","ICb-1078MB-18343-Control_S9_L004",0.816451451706973,FALSE
"GSE115542","GSM3181750","GSM3181760","ICb-2555MB-21659-digoxin-bio_S14_L002","ICb-1078MB-18343-Control_S9_L004",0.816053733402282,FALSE
"GSE115542","GSM3181751","GSM3181760","ICb-2555MB-21659-digoxin-bio_S14_L003","ICb-1078MB-18343-Control_S9_L004",0.814856112834949,FALSE
"GSE115542","GSM3181752","GSM3181760","ICb-2555MB-21659-digoxin-bio_S14_L004","ICb-1078MB-18343-Control_S9_L004",0.816332508815429,FALSE
"GSE115542","GSM3181753","GSM3181760","ICb-1078MB-18342-Control_S8_L001","ICb-1078MB-18343-Control_S9_L004",0.877019442642579,FALSE
"GSE115542","GSM3181754","GSM3181760","ICb-1078MB-18342-Control_S8_L002","ICb-1078MB-18343-Control_S9_L004",0.874460537687423,FALSE
"GSE115542","GSM3181755","GSM3181760","ICb-1078MB-18342-Control_S8_L003","ICb-1078MB-18343-Control_S9_L004",0.877679803830601,FALSE
"GSE115542","GSM3181756","GSM3181760","ICb-1078MB-18342-Control_S8_L004","ICb-1078MB-18343-Control_S9_L004",0.876114979757914,FALSE
"GSE115542","GSM3181757","GSM3181760","ICb-1078MB-18343-Control_S9_L001","ICb-1078MB-18343-Control_S9_L004",0.884108515008558,TRUE
"GSE115542","GSM3181758","GSM3181760","ICb-1078MB-18343-Control_S9_L002","ICb-1078MB-18343-Control_S9_L004",0.883468868928038,TRUE
"GSE115542","GSM3181759","GSM3181760","ICb-1078MB-18343-Control_S9_L003","ICb-1078MB-18343-Control_S9_L004",0.883089655074864,TRUE
"GSE115542","GSM3181745","GSM3181761","Icb-2555MB-20908_S23_L001","ICb-1078MB-22234-digoxin-bio_S12_L001",0.788609248683024,FALSE
"GSE115542","GSM3181746","GSM3181761","Icb-2555MB-20908_S23_L002","ICb-1078MB-22234-digoxin-bio_S12_L001",0.788276442326852,FALSE
"GSE115542","GSM3181747","GSM3181761","Icb-2555MB-20908_S23_L003","ICb-1078MB-22234-digoxin-bio_S12_L001",0.787193957515183,FALSE
"GSE115542","GSM3181748","GSM3181761","Icb-2555MB-20908_S23_L004","ICb-1078MB-22234-digoxin-bio_S12_L001",0.789069659629089,FALSE
"GSE115542","GSM3181749","GSM3181761","ICb-2555MB-21659-digoxin-bio_S14_L001","ICb-1078MB-22234-digoxin-bio_S12_L001",0.782488757366055,FALSE
"GSE115542","GSM3181750","GSM3181761","ICb-2555MB-21659-digoxin-bio_S14_L002","ICb-1078MB-22234-digoxin-bio_S12_L001",0.783541500179093,FALSE
"GSE115542","GSM3181751","GSM3181761","ICb-2555MB-21659-digoxin-bio_S14_L003","ICb-1078MB-22234-digoxin-bio_S12_L001",0.782986776273139,FALSE
"GSE115542","GSM3181752","GSM3181761","ICb-2555MB-21659-digoxin-bio_S14_L004","ICb-1078MB-22234-digoxin-bio_S12_L001",0.782899251366052,FALSE
"GSE115542","GSM3181753","GSM3181761","ICb-1078MB-18342-Control_S8_L001","ICb-1078MB-22234-digoxin-bio_S12_L001",0.823174371254507,FALSE
"GSE115542","GSM3181754","GSM3181761","ICb-1078MB-18342-Control_S8_L002","ICb-1078MB-22234-digoxin-bio_S12_L001",0.820877688593908,FALSE
"GSE115542","GSM3181755","GSM3181761","ICb-1078MB-18342-Control_S8_L003","ICb-1078MB-22234-digoxin-bio_S12_L001",0.822204584491363,FALSE
"GSE115542","GSM3181756","GSM3181761","ICb-1078MB-18342-Control_S8_L004","ICb-1078MB-22234-digoxin-bio_S12_L001",0.820468023011603,FALSE
"GSE115542","GSM3181757","GSM3181761","ICb-1078MB-18343-Control_S9_L001","ICb-1078MB-22234-digoxin-bio_S12_L001",0.817060859768124,FALSE
"GSE115542","GSM3181758","GSM3181761","ICb-1078MB-18343-Control_S9_L002","ICb-1078MB-22234-digoxin-bio_S12_L001",0.818104540110889,FALSE
"GSE115542","GSM3181759","GSM3181761","ICb-1078MB-18343-Control_S9_L003","ICb-1078MB-22234-digoxin-bio_S12_L001",0.817557551801165,FALSE
"GSE115542","GSM3181760","GSM3181761","ICb-1078MB-18343-Control_S9_L004","ICb-1078MB-22234-digoxin-bio_S12_L001",0.819080911897473,FALSE
"GSE115542","GSM3181745","GSM3181762","Icb-2555MB-20908_S23_L001","ICb-1078MB-22234-digoxin-bio_S12_L002",0.789734385625306,FALSE
"GSE115542","GSM3181746","GSM3181762","Icb-2555MB-20908_S23_L002","ICb-1078MB-22234-digoxin-bio_S12_L002",0.790981490624894,FALSE
"GSE115542","GSM3181747","GSM3181762","Icb-2555MB-20908_S23_L003","ICb-1078MB-22234-digoxin-bio_S12_L002",0.787180255998032,FALSE
"GSE115542","GSM3181748","GSM3181762","Icb-2555MB-20908_S23_L004","ICb-1078MB-22234-digoxin-bio_S12_L002",0.790294334708008,FALSE
"GSE115542","GSM3181749","GSM3181762","ICb-2555MB-21659-digoxin-bio_S14_L001","ICb-1078MB-22234-digoxin-bio_S12_L002",0.784129196277176,FALSE
"GSE115542","GSM3181750","GSM3181762","ICb-2555MB-21659-digoxin-bio_S14_L002","ICb-1078MB-22234-digoxin-bio_S12_L002",0.785316532627226,FALSE
"GSE115542","GSM3181751","GSM3181762","ICb-2555MB-21659-digoxin-bio_S14_L003","ICb-1078MB-22234-digoxin-bio_S12_L002",0.784359217019347,FALSE
"GSE115542","GSM3181752","GSM3181762","ICb-2555MB-21659-digoxin-bio_S14_L004","ICb-1078MB-22234-digoxin-bio_S12_L002",0.782650040303633,FALSE
"GSE115542","GSM3181753","GSM3181762","ICb-1078MB-18342-Control_S8_L001","ICb-1078MB-22234-digoxin-bio_S12_L002",0.823292206521181,FALSE
"GSE115542","GSM3181754","GSM3181762","ICb-1078MB-18342-Control_S8_L002","ICb-1078MB-22234-digoxin-bio_S12_L002",0.819935349008749,FALSE
"GSE115542","GSM3181755","GSM3181762","ICb-1078MB-18342-Control_S8_L003","ICb-1078MB-22234-digoxin-bio_S12_L002",0.823009871768423,FALSE
"GSE115542","GSM3181756","GSM3181762","ICb-1078MB-18342-Control_S8_L004","ICb-1078MB-22234-digoxin-bio_S12_L002",0.82071755667309,FALSE
"GSE115542","GSM3181757","GSM3181762","ICb-1078MB-18343-Control_S9_L001","ICb-1078MB-22234-digoxin-bio_S12_L002",0.819239751216005,FALSE
"GSE115542","GSM3181758","GSM3181762","ICb-1078MB-18343-Control_S9_L002","ICb-1078MB-22234-digoxin-bio_S12_L002",0.819167945749896,FALSE
"GSE115542","GSM3181759","GSM3181762","ICb-1078MB-18343-Control_S9_L003","ICb-1078MB-22234-digoxin-bio_S12_L002",0.819001101175725,FALSE
"GSE115542","GSM3181760","GSM3181762","ICb-1078MB-18343-Control_S9_L004","ICb-1078MB-22234-digoxin-bio_S12_L002",0.822515108328632,FALSE
"GSE115542","GSM3181761","GSM3181762","ICb-1078MB-22234-digoxin-bio_S12_L001","ICb-1078MB-22234-digoxin-bio_S12_L002",0.871576121591999,TRUE
"GSE115542","GSM3181745","GSM3181763","Icb-2555MB-20908_S23_L001","ICb-1078MB-22234-digoxin-bio_S12_L003",0.789025683106172,FALSE
"GSE115542","GSM3181746","GSM3181763","Icb-2555MB-20908_S23_L002","ICb-1078MB-22234-digoxin-bio_S12_L003",0.78982130378692,FALSE
"GSE115542","GSM3181747","GSM3181763","Icb-2555MB-20908_S23_L003","ICb-1078MB-22234-digoxin-bio_S12_L003",0.789318253944853,FALSE
"GSE115542","GSM3181748","GSM3181763","Icb-2555MB-20908_S23_L004","ICb-1078MB-22234-digoxin-bio_S12_L003",0.789033813518623,FALSE
"GSE115542","GSM3181749","GSM3181763","ICb-2555MB-21659-digoxin-bio_S14_L001","ICb-1078MB-22234-digoxin-bio_S12_L003",0.784065917321209,FALSE
"GSE115542","GSM3181750","GSM3181763","ICb-2555MB-21659-digoxin-bio_S14_L002","ICb-1078MB-22234-digoxin-bio_S12_L003",0.783661958825324,FALSE
"GSE115542","GSM3181751","GSM3181763","ICb-2555MB-21659-digoxin-bio_S14_L003","ICb-1078MB-22234-digoxin-bio_S12_L003",0.782033573956416,FALSE
"GSE115542","GSM3181752","GSM3181763","ICb-2555MB-21659-digoxin-bio_S14_L004","ICb-1078MB-22234-digoxin-bio_S12_L003",0.782227634272622,FALSE
"GSE115542","GSM3181753","GSM3181763","ICb-1078MB-18342-Control_S8_L001","ICb-1078MB-22234-digoxin-bio_S12_L003",0.82139297972209,FALSE
"GSE115542","GSM3181754","GSM3181763","ICb-1078MB-18342-Control_S8_L002","ICb-1078MB-22234-digoxin-bio_S12_L003",0.819840518621035,FALSE
"GSE115542","GSM3181755","GSM3181763","ICb-1078MB-18342-Control_S8_L003","ICb-1078MB-22234-digoxin-bio_S12_L003",0.823292328555826,FALSE
"GSE115542","GSM3181756","GSM3181763","ICb-1078MB-18342-Control_S8_L004","ICb-1078MB-22234-digoxin-bio_S12_L003",0.82146091850307,FALSE
"GSE115542","GSM3181757","GSM3181763","ICb-1078MB-18343-Control_S9_L001","ICb-1078MB-22234-digoxin-bio_S12_L003",0.817471107608468,FALSE
"GSE115542","GSM3181758","GSM3181763","ICb-1078MB-18343-Control_S9_L002","ICb-1078MB-22234-digoxin-bio_S12_L003",0.82020403807454,FALSE
"GSE115542","GSM3181759","GSM3181763","ICb-1078MB-18343-Control_S9_L003","ICb-1078MB-22234-digoxin-bio_S12_L003",0.82028894576991,FALSE
"GSE115542","GSM3181760","GSM3181763","ICb-1078MB-18343-Control_S9_L004","ICb-1078MB-22234-digoxin-bio_S12_L003",0.821701981580845,FALSE
"GSE115542","GSM3181761","GSM3181763","ICb-1078MB-22234-digoxin-bio_S12_L001","ICb-1078MB-22234-digoxin-bio_S12_L003",0.875359693675128,TRUE
"GSE115542","GSM3181762","GSM3181763","ICb-1078MB-22234-digoxin-bio_S12_L002","ICb-1078MB-22234-digoxin-bio_S12_L003",0.874139344509736,TRUE
"GSE115542","GSM3181745","GSM3181764","Icb-2555MB-20908_S23_L001","ICb-1078MB-22234-digoxin-bio_S12_L004",0.788778914692033,FALSE
"GSE115542","GSM3181746","GSM3181764","Icb-2555MB-20908_S23_L002","ICb-1078MB-22234-digoxin-bio_S12_L004",0.787238545291737,FALSE
"GSE115542","GSM3181747","GSM3181764","Icb-2555MB-20908_S23_L003","ICb-1078MB-22234-digoxin-bio_S12_L004",0.786905546982887,FALSE
"GSE115542","GSM3181748","GSM3181764","Icb-2555MB-20908_S23_L004","ICb-1078MB-22234-digoxin-bio_S12_L004",0.787325195827977,FALSE
"GSE115542","GSM3181749","GSM3181764","ICb-2555MB-21659-digoxin-bio_S14_L001","ICb-1078MB-22234-digoxin-bio_S12_L004",0.781542452391537,FALSE
"GSE115542","GSM3181750","GSM3181764","ICb-2555MB-21659-digoxin-bio_S14_L002","ICb-1078MB-22234-digoxin-bio_S12_L004",0.782810107251485,FALSE
"GSE115542","GSM3181751","GSM3181764","ICb-2555MB-21659-digoxin-bio_S14_L003","ICb-1078MB-22234-digoxin-bio_S12_L004",0.781206067719605,FALSE
"GSE115542","GSM3181752","GSM3181764","ICb-2555MB-21659-digoxin-bio_S14_L004","ICb-1078MB-22234-digoxin-bio_S12_L004",0.781362615596014,FALSE
"GSE115542","GSM3181753","GSM3181764","ICb-1078MB-18342-Control_S8_L001","ICb-1078MB-22234-digoxin-bio_S12_L004",0.821468300158624,FALSE
"GSE115542","GSM3181754","GSM3181764","ICb-1078MB-18342-Control_S8_L002","ICb-1078MB-22234-digoxin-bio_S12_L004",0.820573576232347,FALSE
"GSE115542","GSM3181755","GSM3181764","ICb-1078MB-18342-Control_S8_L003","ICb-1078MB-22234-digoxin-bio_S12_L004",0.821490299629935,FALSE
"GSE115542","GSM3181756","GSM3181764","ICb-1078MB-18342-Control_S8_L004","ICb-1078MB-22234-digoxin-bio_S12_L004",0.82046603528505,FALSE
"GSE115542","GSM3181757","GSM3181764","ICb-1078MB-18343-Control_S9_L001","ICb-1078MB-22234-digoxin-bio_S12_L004",0.816401083146683,FALSE
"GSE115542","GSM3181758","GSM3181764","ICb-1078MB-18343-Control_S9_L002","ICb-1078MB-22234-digoxin-bio_S12_L004",0.817275514685733,FALSE
"GSE115542","GSM3181759","GSM3181764","ICb-1078MB-18343-Control_S9_L003","ICb-1078MB-22234-digoxin-bio_S12_L004",0.815734065649205,FALSE
"GSE115542","GSM3181760","GSM3181764","ICb-1078MB-18343-Control_S9_L004","ICb-1078MB-22234-digoxin-bio_S12_L004",0.81877444630596,FALSE
"GSE115542","GSM3181761","GSM3181764","ICb-1078MB-22234-digoxin-bio_S12_L001","ICb-1078MB-22234-digoxin-bio_S12_L004",0.87250293775664,TRUE
"GSE115542","GSM3181762","GSM3181764","ICb-1078MB-22234-digoxin-bio_S12_L002","ICb-1078MB-22234-digoxin-bio_S12_L004",0.871484954396029,TRUE
"GSE115542","GSM3181763","GSM3181764","ICb-1078MB-22234-digoxin-bio_S12_L003","ICb-1078MB-22234-digoxin-bio_S12_L004",0.875819274922353,TRUE
"GSE115542","GSM3181745","GSM3181765","Icb-2555MB-20908_S23_L001","ICb-1078MB-22241-digoxin-bio_S13_L001",0.79267419931954,FALSE
"GSE115542","GSM3181746","GSM3181765","Icb-2555MB-20908_S23_L002","ICb-1078MB-22241-digoxin-bio_S13_L001",0.79290812881946,FALSE
"GSE115542","GSM3181747","GSM3181765","Icb-2555MB-20908_S23_L003","ICb-1078MB-22241-digoxin-bio_S13_L001",0.791936003288581,FALSE
"GSE115542","GSM3181748","GSM3181765","Icb-2555MB-20908_S23_L004","ICb-1078MB-22241-digoxin-bio_S13_L001",0.793823990531995,FALSE
"GSE115542","GSM3181749","GSM3181765","ICb-2555MB-21659-digoxin-bio_S14_L001","ICb-1078MB-22241-digoxin-bio_S13_L001",0.78347175887289,FALSE
"GSE115542","GSM3181750","GSM3181765","ICb-2555MB-21659-digoxin-bio_S14_L002","ICb-1078MB-22241-digoxin-bio_S13_L001",0.784413559751537,FALSE
"GSE115542","GSM3181751","GSM3181765","ICb-2555MB-21659-digoxin-bio_S14_L003","ICb-1078MB-22241-digoxin-bio_S13_L001",0.784100128820721,FALSE
"GSE115542","GSM3181752","GSM3181765","ICb-2555MB-21659-digoxin-bio_S14_L004","ICb-1078MB-22241-digoxin-bio_S13_L001",0.784132343840013,FALSE
"GSE115542","GSM3181753","GSM3181765","ICb-1078MB-18342-Control_S8_L001","ICb-1078MB-22241-digoxin-bio_S13_L001",0.829961410979088,FALSE
"GSE115542","GSM3181754","GSM3181765","ICb-1078MB-18342-Control_S8_L002","ICb-1078MB-22241-digoxin-bio_S13_L001",0.828530605122549,FALSE
"GSE115542","GSM3181755","GSM3181765","ICb-1078MB-18342-Control_S8_L003","ICb-1078MB-22241-digoxin-bio_S13_L001",0.830456077934877,FALSE
"GSE115542","GSM3181756","GSM3181765","ICb-1078MB-18342-Control_S8_L004","ICb-1078MB-22241-digoxin-bio_S13_L001",0.830383856518687,FALSE
"GSE115542","GSM3181757","GSM3181765","ICb-1078MB-18343-Control_S9_L001","ICb-1078MB-22241-digoxin-bio_S13_L001",0.826967062350412,FALSE
"GSE115542","GSM3181758","GSM3181765","ICb-1078MB-18343-Control_S9_L002","ICb-1078MB-22241-digoxin-bio_S13_L001",0.828030313221359,FALSE
"GSE115542","GSM3181759","GSM3181765","ICb-1078MB-18343-Control_S9_L003","ICb-1078MB-22241-digoxin-bio_S13_L001",0.826480240550247,FALSE
"GSE115542","GSM3181760","GSM3181765","ICb-1078MB-18343-Control_S9_L004","ICb-1078MB-22241-digoxin-bio_S13_L001",0.828393043147118,FALSE
"GSE115542","GSM3181761","GSM3181765","ICb-1078MB-22234-digoxin-bio_S12_L001","ICb-1078MB-22241-digoxin-bio_S13_L001",0.861859367597748,FALSE
"GSE115542","GSM3181762","GSM3181765","ICb-1078MB-22234-digoxin-bio_S12_L002","ICb-1078MB-22241-digoxin-bio_S13_L001",0.860483853595236,FALSE
"GSE115542","GSM3181763","GSM3181765","ICb-1078MB-22234-digoxin-bio_S12_L003","ICb-1078MB-22241-digoxin-bio_S13_L001",0.861361603652347,FALSE
"GSE115542","GSM3181764","GSM3181765","ICb-1078MB-22234-digoxin-bio_S12_L004","ICb-1078MB-22241-digoxin-bio_S13_L001",0.861829219045687,FALSE
"GSE115542","GSM3181745","GSM3181766","Icb-2555MB-20908_S23_L001","ICb-1078MB-22241-digoxin-bio_S13_L002",0.79259262733246,FALSE
"GSE115542","GSM3181746","GSM3181766","Icb-2555MB-20908_S23_L002","ICb-1078MB-22241-digoxin-bio_S13_L002",0.794492014313839,FALSE
"GSE115542","GSM3181747","GSM3181766","Icb-2555MB-20908_S23_L003","ICb-1078MB-22241-digoxin-bio_S13_L002",0.792964080181697,FALSE
"GSE115542","GSM3181748","GSM3181766","Icb-2555MB-20908_S23_L004","ICb-1078MB-22241-digoxin-bio_S13_L002",0.793940217194298,FALSE
"GSE115542","GSM3181749","GSM3181766","ICb-2555MB-21659-digoxin-bio_S14_L001","ICb-1078MB-22241-digoxin-bio_S13_L002",0.785642981340413,FALSE
"GSE115542","GSM3181750","GSM3181766","ICb-2555MB-21659-digoxin-bio_S14_L002","ICb-1078MB-22241-digoxin-bio_S13_L002",0.785086426242463,FALSE
"GSE115542","GSM3181751","GSM3181766","ICb-2555MB-21659-digoxin-bio_S14_L003","ICb-1078MB-22241-digoxin-bio_S13_L002",0.785013111950029,FALSE
"GSE115542","GSM3181752","GSM3181766","ICb-2555MB-21659-digoxin-bio_S14_L004","ICb-1078MB-22241-digoxin-bio_S13_L002",0.784979392821051,FALSE
"GSE115542","GSM3181753","GSM3181766","ICb-1078MB-18342-Control_S8_L001","ICb-1078MB-22241-digoxin-bio_S13_L002",0.832625061554826,FALSE
"GSE115542","GSM3181754","GSM3181766","ICb-1078MB-18342-Control_S8_L002","ICb-1078MB-22241-digoxin-bio_S13_L002",0.829212073836986,FALSE
"GSE115542","GSM3181755","GSM3181766","ICb-1078MB-18342-Control_S8_L003","ICb-1078MB-22241-digoxin-bio_S13_L002",0.832038329561217,FALSE
"GSE115542","GSM3181756","GSM3181766","ICb-1078MB-18342-Control_S8_L004","ICb-1078MB-22241-digoxin-bio_S13_L002",0.831176684643816,FALSE
"GSE115542","GSM3181757","GSM3181766","ICb-1078MB-18343-Control_S9_L001","ICb-1078MB-22241-digoxin-bio_S13_L002",0.828027797354832,FALSE
"GSE115542","GSM3181758","GSM3181766","ICb-1078MB-18343-Control_S9_L002","ICb-1078MB-22241-digoxin-bio_S13_L002",0.827611744007281,FALSE
"GSE115542","GSM3181759","GSM3181766","ICb-1078MB-18343-Control_S9_L003","ICb-1078MB-22241-digoxin-bio_S13_L002",0.827303809953268,FALSE
"GSE115542","GSM3181760","GSM3181766","ICb-1078MB-18343-Control_S9_L004","ICb-1078MB-22241-digoxin-bio_S13_L002",0.829917108649427,FALSE
"GSE115542","GSM3181761","GSM3181766","ICb-1078MB-22234-digoxin-bio_S12_L001","ICb-1078MB-22241-digoxin-bio_S13_L002",0.861653324429088,FALSE
"GSE115542","GSM3181762","GSM3181766","ICb-1078MB-22234-digoxin-bio_S12_L002","ICb-1078MB-22241-digoxin-bio_S13_L002",0.86158761330791,FALSE
"GSE115542","GSM3181763","GSM3181766","ICb-1078MB-22234-digoxin-bio_S12_L003","ICb-1078MB-22241-digoxin-bio_S13_L002",0.863460890547271,FALSE
"GSE115542","GSM3181764","GSM3181766","ICb-1078MB-22234-digoxin-bio_S12_L004","ICb-1078MB-22241-digoxin-bio_S13_L002",0.864721120690227,FALSE
"GSE115542","GSM3181765","GSM3181766","ICb-1078MB-22241-digoxin-bio_S13_L001","ICb-1078MB-22241-digoxin-bio_S13_L002",0.87704491131424,TRUE
"GSE115542","GSM3181745","GSM3181767","Icb-2555MB-20908_S23_L001","ICb-1078MB-22241-digoxin-bio_S13_L003",0.794668719875523,FALSE
"GSE115542","GSM3181746","GSM3181767","Icb-2555MB-20908_S23_L002","ICb-1078MB-22241-digoxin-bio_S13_L003",0.795164090783445,FALSE
"GSE115542","GSM3181747","GSM3181767","Icb-2555MB-20908_S23_L003","ICb-1078MB-22241-digoxin-bio_S13_L003",0.793864517455404,FALSE
"GSE115542","GSM3181748","GSM3181767","Icb-2555MB-20908_S23_L004","ICb-1078MB-22241-digoxin-bio_S13_L003",0.794312355711205,FALSE
"GSE115542","GSM3181749","GSM3181767","ICb-2555MB-21659-digoxin-bio_S14_L001","ICb-1078MB-22241-digoxin-bio_S13_L003",0.785385984548847,FALSE
"GSE115542","GSM3181750","GSM3181767","ICb-2555MB-21659-digoxin-bio_S14_L002","ICb-1078MB-22241-digoxin-bio_S13_L003",0.786583816505439,FALSE
"GSE115542","GSM3181751","GSM3181767","ICb-2555MB-21659-digoxin-bio_S14_L003","ICb-1078MB-22241-digoxin-bio_S13_L003",0.785886425230641,FALSE
"GSE115542","GSM3181752","GSM3181767","ICb-2555MB-21659-digoxin-bio_S14_L004","ICb-1078MB-22241-digoxin-bio_S13_L003",0.784155686416622,FALSE
"GSE115542","GSM3181753","GSM3181767","ICb-1078MB-18342-Control_S8_L001","ICb-1078MB-22241-digoxin-bio_S13_L003",0.829761364674406,FALSE
"GSE115542","GSM3181754","GSM3181767","ICb-1078MB-18342-Control_S8_L002","ICb-1078MB-22241-digoxin-bio_S13_L003",0.827239516831351,FALSE
